Year,Name,Injury_DTD,Injury_DNP,Injury_Out_Indef,Injury_Out_Season,Injury_Returned,Injury_Other
2014,Quincy Pondexter,0,1,0,0,0,0
2014,Rajon Rondo,0,10,0,0,0,0
2014,Ramon Sessions,2,0,2,2,2,2
2014,Randy Foye,0,2,0,0,0,0
2014,Ray Allen,1,1,1,1,1,1
2014,Raymond Felton,0,1,0,0,0,0
2014,Reggie Evans,0,1,0,0,0,0
2014,Reggie Jackson,1,2,1,1,1,1
2014,Ricky Rubio,0,1,0,0,0,0
2014,Rodney Stuckey,1,2,1,1,1,1
2014,Ronnie Brewer,0,6,0,0,0,0
2014,Ronnie Price,0,13,0,0,0,0
2014,Ronny Turiaf,0,4,0,0,0,0
2014,Roy Hibbert,1,0,1,1,1,1
2014,Roy Marble,1,0,1,1,1,1
2014,Rudy Gay,0,3,0,0,0,0
2014,Russell Westbrook,1,5,1,1,1,1
2014,Ryan Anderson,0,0,0,0,0,0
2014,Ryan Kelly,2,0,2,2,2,2
2014,Samuel Dalembert,1,0,1,1,1,1
2014,Samuel Hairston,0,1,0,0,0,0
2014,Serge Ibaka,0,1,0,0,0,0
2014,Sergey Karasev,1,9,1,1,1,1
2014,Shabazz Muhammad,0,1,0,0,0,0
2014,Shaun Livingston,0,5,0,0,0,0
2014,Shawn Marion,1,1,1,1,1,1
2014,Solomon Hill,0,3,0,0,0,0
2014,Stephen Curry,0,1,0,0,0,0
2014,Steve Blake,0,15,0,0,0,0
2014,Steve Nash,1,17,1,1,1,1
2014,Tarik Black,0,1,0,0,0,0
2014,Terrence Jones,0,3,0,0,0,0
2014,Thomas Robinson,0,1,0,0,0,0
2014,Tiago Splitter,2,6,2,2,2,2
2014,Tim Duncan,5,2,5,5,5,5
2014,Tobias Harris,1,0,1,1,1,1
2014,Tony Allen,2,22,2,2,2,2
2014,Tony Wroten,1,8,1,1,1,1
2014,Tornike Shengelia,0,4,0,0,0,0
2014,Toure' Murry,0,1,0,0,0,0
2014,Trevor Booker,0,1,0,0,0,0
2014,Troy Daniels,0,1,0,0,0,0
2014,Ty Lawson,0,18,0,0,0,0
2014,Tyreke Evans,1,6,1,1,1,1
2014,Tyshawn Taylor,0,1,0,0,0,0
2014,Tyson Chandler,0,4,0,0,0,0
2014,Udonis Haslem,1,2,1,1,1,1
2014,Viacheslav Kravtsov,0,3,0,0,0,0
2014,Victor Oladipo,0,1,0,0,0,0
2014,Vitor Faverani,0,27,0,0,0,0
2014,Wayne Ellington,1,4,1,1,1,1
2014,Wesley Johnson,0,1,0,0,0,0
2014,William Parker,3,3,3,3,3,3
2014,Wilson Chandler,0,14,0,0,0,0
2014,Xavier Henry,1,20,1,1,1,1
2014,Zach Randolph,0,1,0,0,0,0
2015,Aaron Brooks,2,0,2,2,2,2
2015,Aaron Gordon,1,0,1,1,1,1
2015,Al Horford,3,0,3,3,3,3
2015,Al Jefferson,0,0,0,0,0,0
2015,Alan Anderson,3,0,3,3,3,3
2015,Alec Burks,0,0,0,0,0,0
2015,Alex Len,2,0,2,2,2,2
2015,Alexey Shved,0,0,0,0,0,0
2015,Alexis Ajinca,1,0,1,1,1,1
2015,Allen Crabbe,1,0,1,1,1,1
2015,Alonzo Gee,1,0,1,1,1,1
2015,Amare Stoudemire,2,0,2,2,2,2
2015,Amir Johnson,1,0,1,1,1,1
2015,Anderson Varejao,0,0,0,0,0,0
2015,Andre Iguodala,4,0,4,4,4,4
2015,Andre Roberson,1,0,1,1,1,1
2015,Andrea Bargnani,1,0,1,1,1,1
2015,Andrew Bogut,3,0,3,3,3,3
2015,Andrew Wiggins,1,0,1,1,1,1
2015,Anthony Bennett,2,0,2,2,2,2
2015,Anthony Davis,7,0,7,7,7,7
2015,Anthony Morrow,0,0,0,0,0,0
2015,Aron Baynes,3,0,3,3,3,3
2015,Arron Afflalo,1,0,1,1,1,1
2015,Austin Rivers,3,0,3,3,3,3
2015,Beno Udrih,2,0,2,2,2,2
2015,Bernard James,0,0,0,0,0,0
2015,Bismack Biyombo,1,0,1,1,1,1
2015,Blake Griffin,0,0,0,0,0,0
2015,Bojan Bogdanovic,1,0,1,1,1,1
2015,Bradley Beal,3,1,3,3,3,3
2015,Brandan Wright,4,0,4,4,4,4
2015,Brandon Jennings,0,0,0,0,0,0
2015,Brandon Knight,2,0,2,2,2,2
2015,Brandon Rush,1,0,1,1,1,1
2015,Brendan Haywood,1,0,1,1,1,1
2015,Brook Lopez,1,0,1,1,1,1
2015,Calvin Miles,2,0,2,2,2,2
2015,Cameron Bairstow,0,0,0,0,0,0
2015,Carl Landry,1,0,1,1,1,1
2015,Carlos Boozer,1,0,1,1,1,1
2015,Carmelo Anthony,4,0,4,4,4,4
2015,Caron Butler,1,0,1,1,1,1
2015,Cartier Martin,1,0,1,1,1,1
2015,Chandler Parsons,3,2,3,3,3,3
2015,Channing Frye,1,0,1,1,1,1
2015,Charles Watson,4,0,4,4,4,4
2015,Chase Budinger,2,0,2,2,2,2
2015,Chris Andersen,7,0,7,7,7,7
2015,Chris Kaman,5,0,5,5,5,5
2015,Chris McCullough,1,0,1,1,1,1
2015,Chris Paul,3,0,3,3,3,3
2015,Christian McCollum,1,0,1,1,1,1
2015,Chuck Hayes,1,0,1,1,1,1
2015,Cleanthony Early,3,0,3,3,3,3
2015,Cliff Alexander,1,0,1,1,1,1
2015,Clint Capela,1,0,1,1,1,1
2015,Cody Zeller,2,0,2,2,2,2
2015,Cole Aldrich,1,0,1,1,1,1
2015,Cory Jefferson,0,0,0,0,0,0
2015,Cory Joseph,0,0,0,0,0,0
2015,Damjan Rudez,0,0,0,0,0,0
2015,Danilo Gallinari,3,0,3,3,3,3
2015,Dante Exum,0,0,0,0,0,0
2015,Darius Morris,0,0,0,0,0,0
2015,Darrell Arthur,4,0,4,4,4,4
2015,Darren Collison,1,0,1,1,1,1
2015,Darrun Hilliard,0,0,0,0,0,0
2015,David Lee,1,0,1,1,1,1
2015,David West,1,0,1,1,1,1
2015,DeMar DeRozan,1,0,1,1,1,1
2015,DeMarcus Cousins,4,0,4,4,4,4
2015,DeMarre Carroll,7,0,7,7,7,7
2015,Dennis Schroder,1,0,1,1,1,1
2015,Deron Williams,4,0,4,4,4,4
2015,Derrick Favors,3,0,3,3,3,3
2015,Derrick Rose,2,0,2,2,2,2
2015,Derrick Williams,1,0,1,1,1,1
2015,Devin Harris,1,0,1,1,1,1
2015,Dewayne Dedmon,2,0,2,2,2,2
2015,Dirk Nowitzki,2,0,2,2,2,2
2015,Donatas Motiejunas,1,0,1,1,1,1
2015,Dorell Wright,0,0,0,0,0,0
2015,Doug McDermott,1,0,1,1,1,1
2015,Drew Gooden,2,0,2,2,2,2
2015,Duje Dukan,1,0,1,1,1,1
2015,Dwight Howard,7,0,7,7,7,7
2015,Dwight Powell,1,0,1,1,1,1
2015,Dwyane Wade,2,0,2,2,2,2
2015,Earl Smith,3,0,3,3,3,3
2015,Emanuel Ginobili,2,0,2,2,2,2
2015,Enes Kanter,2,0,2,2,2,2
2015,Eric Bledsoe,0,0,0,0,0,0
2015,Eric Moreland,0,0,0,0,0,0
2015,Erick Green,1,0,1,1,1,1
2015,Ersan Ilyasova,2,0,2,2,2,2
2015,Evan Fournier,0,0,0,0,0,0
2015,Festus Ezeli,1,0,1,1,1,1
2015,Furkan Aldemir,1,0,1,1,1,1
2015,Garrett Temple,1,0,1,1,1,1
2015,Gary Harris,1,0,1,1,1,1
2015,Gary Neal,7,0,7,7,7,7
2015,George Hill,2,0,2,2,2,2
2015,Giannis Antetokounmpo,2,0,2,2,2,2
2015,Glenn Robinson,1,0,1,1,1,1
2015,Goran Dragic,2,0,2,2,2,2
2015,Gordon Hayward,1,0,1,1,1,1
2015,Gorgui Dieng,0,0,0,0,0,0
2015,Greg Monroe,1,0,1,1,1,1
2015,Greivis Vasquez,0,0,0,0,0,0
2015,Hassan Whiteside,5,0,5,5,5,5
2015,Henry Walker,1,0,1,1,1,1
2015,Hidayet Turkoglu,1,0,1,1,1,1
2015,Hollis Thompson,0,0,0,0,0,0
2015,Ian Mahinmi,2,0,2,2,2,2
2015,Iman Shumpert,1,0,1,1,1,1
2015,Isaiah Canaan,0,0,0,0,0,0
2015,Isaiah Thomas,0,0,0,0,0,0
2015,Ishmael Smith,1,0,1,1,1,1
2015,JaVale McGee,2,0,2,2,2,2
2015,Jabari Parker,3,0,3,3,3,3
2015,Jae Crowder,1,0,1,1,1,1
2015,Jahlil Okafor,1,0,1,1,1,1
2015,Jamal Crawford,1,0,1,1,1,1
2015,Jameer Nelson,5,0,5,5,5,5
2015,James Ennis,2,0,2,2,2,2
2015,James Hickson,1,0,1,1,1,1
2015,James Johnson,1,0,1,1,1,1
2015,James Young,1,0,1,1,1,1
2015,Jared Dudley,5,0,5,5,5,5
2015,Jared Sullinger,1,0,1,1,1,1
2015,Jarell Martin,1,0,1,1,1,1
2015,Jarrett Jack,2,0,2,2,2,2
2015,Jason Kidd,0,0,0,0,0,0
2015,Jason Richardson,5,0,5,5,5,5
2015,Jason Smith,2,0,2,2,2,2
2015,Jason Terry,1,0,1,1,1,1
2015,Jeff Teague,2,0,2,2,2,2
2015,Jerami Grant,2,0,2,2,2,2
2015,Jeremy Evans,1,0,1,1,1,1
2015,Jeremy Lamb,1,0,1,1,1,1
2015,Jeremy Lin,3,0,3,3,3,3
2015,Jerryd Bayless,2,0,2,2,2,2
2015,Jimmy Butler,1,0,1,1,1,1
2015,Joakim Noah,4,0,4,4,4,4
2015,Jodie Meeks,0,0,0,0,0,0
2015,Joe Ingles,2,0,2,2,2,2
2015,Joel Anthony,1,0,1,1,1,1
2015,Joel Embiid,0,0,0,0,0,0
2015,Joffrey Lauvergne,2,0,2,2,2,2
2015,John Henson,2,0,2,2,2,2
2015,John Wall,1,0,1,1,1,1
2015,Jon Leuer,2,0,2,2,2,2
2015,Jonas Valanciunas,0,0,0,0,0,0
2015,Jonathan Redick,4,0,4,4,4,4
2015,Jordan Adams,1,0,1,1,1,1
2015,Jordan Clarkson,1,0,1,1,1,1
2015,Jordan Hill,3,0,3,3,3,3
2015,Jose Barea,2,0,2,2,2,2
2015,Jose Calderon,0,0,0,0,0,0
2015,Jrue Holiday,7,0,7,7,7,7
2015,Julius Randle,1,0,1,1,1,1
2015,Justin Hamilton,1,0,1,1,1,1
2015,Justise Winslow,1,0,1,1,1,1
2015,Jusuf Nurkic,2,0,2,2,2,2
2015,Kemba Walker,1,0,1,1,1,1
2015,Kendall Marshall,1,0,1,1,1,1
2015,Kendrick Perkins,1,0,1,1,1,1
2015,Kenneth Faried,4,0,4,4,4,4
2015,Kent Bazemore,1,0,1,1,1,1
2015,Kenyon Martin,1,0,1,1,1,1
2015,Kevin Durant,1,0,1,1,1,1
2015,Kevin Garnett,5,0,5,5,5,5
2015,Kevin Love,2,0,2,2,2,2
2015,Kevin Martin,4,0,4,4,4,4
2015,Kevin McDaniels,0,0,0,0,0,0
2015,Kevin Seraphin,3,0,3,3,3,3
2015,Kevon Looney,0,0,0,0,0,0
2015,Kirk Hinrich,2,0,2,2,2,2
2015,Klay Thompson,3,0,3,3,3,3
2015,Kobe Bryant,4,0,4,4,4,4
2015,Kosta Koufos,1,0,1,1,1,1
2015,Kostas Papanikolaou,2,0,2,2,2,2
2015,Kris Humphries,4,0,4,4,4,4
2015,Kyle Korver,3,0,3,3,3,3
2015,Kyle Lowry,1,0,1,1,1,1
2015,Kyrie Irving,4,0,4,4,4,4
2015,LaMarcus Aldridge,5,0,5,5,5,5
2015,Lance Stephenson,0,0,0,0,0,0
2015,Lance Thomas,1,0,1,1,1,1
2015,Landry Fields,0,0,0,0,0,0
2015,Larry Nance,1,0,1,1,1,1
2015,Lavoy Allen,1,0,1,1,1,1
2015,LeBron James,4,0,4,4,4,4
2015,Leandro Barbosa,6,0,6,6,6,6
2015,Louis Amundson,4,0,4,4,4,4
2015,Louis Williams,1,0,1,1,1,1
2015,Luc Moute,6,0,6,6,6,6
2015,Lucas Nogueira,2,0,2,2,2,2
2015,Luke Babbitt,1,0,1,1,1,1
2015,Luke Ridnour,1,0,1,1,1,1
2015,Luol Deng,4,0,4,4,4,4
2015,Malcolm Thomas,1,0,1,1,1,1
2015,Marc Gasol,1,0,1,1,1,1
2015,Marco Belinelli,1,0,1,1,1,1
2015,Marcus Morris,0,0,0,0,0,0
2015,Marcus Smart,1,0,1,1,1,1
2015,Marcus Thornton,2,0,2,2,2,2
2015,Mario Chalmers,2,0,2,2,2,2
2015,Markieff Morris,1,0,1,1,1,1
2015,Martell Webster,0,0,0,0,0,0
2015,Marvin Williams,1,0,1,1,1,1
2015,Matt Barnes,2,0,2,2,2,2
2015,Matthew Dellavedova,1,0,1,1,1,1
2015,Maurice Williams,4,0,4,4,4,4
2015,Meyers Leonard,0,0,0,0,0,0
2015,Michael Beasley,1,0,1,1,1,1
2015,Michael Carter-Williams,5,0,5,5,5,5
2015,Michael Kidd-Gilchrist,1,0,1,1,1,1
2015,Mike Conley,2,0,2,2,2,2
2015,Mike Dunleavy,0,0,0,0,0,0
2015,Mike Muscala,2,0,2,2,2,2
2015,Mike Scott,1,0,1,1,1,1
2015,Mirza Teletovic,0,0,0,0,0,0
2015,Mitch McGary,1,0,1,1,1,1
2015,Monta Ellis,1,0,1,1,1,1
2015,Myles Turner,1,0,1,1,1,1
2015,Nate Robinson,0,0,0,0,0,0
2015,Nene,1,0,1,1,1,1
2015,Nerlens Noel,4,0,4,4,4,4
2015,Nick Collison,1,0,1,1,1,1
2015,Nick Young,1,0,1,1,1,1
2015,Nicolas Batum,4,0,4,4,4,4
2015,Nik Stauskas,3,0,3,3,3,3
2015,Nikola Jokic,1,0,1,1,1,1
2015,Nikola Pekovic,2,0,2,2,2,2
2015,Nikola Vucevic,2,0,2,2,2,2
2015,Norris Cole,1,0,1,1,1,1
2015,Ognjen Kuzmic,1,0,1,1,1,1
2015,Omer Asik,3,0,3,3,3,3
2015,Omri Casspi,0,0,0,0,0,0
2015,Otto Porter,1,0,1,1,1,1
2015,Ovinton Mayo,5,0,5,5,5,5
2015,Pablo Prigioni,2,0,2,2,2,2
2015,Patrick Beverley,2,0,2,2,2,2
2015,Paul Millsap,2,0,2,2,2,2
2015,Paul Pierce,3,0,3,3,3,3
2015,Pero Antic,3,0,3,3,3,3
2015,Perry Jones,0,0,0,0,0,0
2015,Phil Pressey,1,0,1,1,1,1
2015,Quincy Acy,1,0,1,1,1,1
2015,Quincy Pondexter,0,0,0,0,0,0
2015,R.J. Hunter,1,0,1,1,1,1
2015,Rajon Rondo,1,0,1,1,1,1
2015,Randy Foye,1,0,1,1,1,1
2015,Reggie Bullock,0,0,0,0,0,0
2015,Reggie Evans,0,0,0,0,0,0
2015,Richard Jefferson,0,0,0,0,0,0
2015,Richaun Holmes,1,0,1,1,1,1
2015,Ricky Rubio,4,0,4,4,4,4
2015,Robbie Hummel,3,0,3,3,3,3
2015,Robert Covington,4,0,4,4,4,4
2015,Rodney Hood,1,0,1,1,1,1
2015,Rodney Stuckey,4,0,4,4,4,4
2015,Rondae Hollis-Jefferson,1,0,1,1,1,1
2015,Ronnie Price,3,0,3,3,3,3
2015,Rudy Gay,3,0,3,3,3,3
2015,Rudy Gobert,1,0,1,1,1,1
2015,Russell Westbrook,1,0,1,1,1,1
2015,Ryan Anderson,3,0,3,3,3,3
2015,Ryan Hollins,1,0,1,1,1,1
2015,Ryan Kelly,0,0,0,0,0,0
2015,Sam Dekker,1,0,1,1,1,1
2015,Samuel Hairston,1,0,1,1,1,1
2015,Serge Ibaka,0,0,0,0,0,0
2015,Sergey Karasev,3,0,3,3,3,3
2015,Seth Curry,1,0,1,1,1,1
2015,Shabazz Muhammad,1,0,1,1,1,1
2015,Shabazz Napier,0,0,0,0,0,0
2015,Shane Larkin,2,0,2,2,2,2
2015,Shavlik Randolph,1,0,1,1,1,1
2015,Shawn Marion,1,0,1,1,1,1
2015,Shawne Williams,2,0,2,2,2,2
2015,Shayne Whittington,1,0,1,1,1,1
2015,Shelvin Mack,0,0,0,0,0,0
2015,Spencer Dinwiddie,1,0,1,1,1,1
2015,Spencer Hawes,1,0,1,1,1,1
2015,Stephen Curry,3,0,3,3,3,3
2015,Steve Kerr,0,0,0,0,0,0
2015,Steve Nash,0,0,0,0,0,0
2015,Steve Novak,0,0,0,0,0,0
2015,Steven Adams,1,0,1,1,1,1
2015,Taj Gibson,0,0,0,0,0,0
2015,Tarik Black,1,0,1,1,1,1
2015,Tayshaun Prince,1,0,1,1,1,1
2015,Terrence Jones,3,0,3,3,3,3
2015,Terrence Ross,1,0,1,1,1,1
2015,Thabo Sefolosha,0,0,0,0,0,0
2015,Thaddeus Young,1,0,1,1,1,1
2015,Thomas Robinson,3,0,3,3,3,3
2015,Tiago Splitter,2,0,2,2,2,2
2015,Tim Duncan,1,0,1,1,1,1
2015,Tim Hardaway,2,0,2,2,2,2
2015,Timofey Mozgov,1,0,1,1,1,1
2015,Tobias Harris,3,0,3,3,3,3
2015,Tony Allen,2,0,2,2,2,2
2015,Tony Wroten,3,0,3,3,3,3
2015,Toure' Murry,1,0,1,1,1,1
2015,Travis Wear,1,0,1,1,1,1
2015,Trevor Ariza,1,0,1,1,1,1
2015,Trevor Booker,1,0,1,1,1,1
2015,Trey Burke,3,0,3,3,3,3
2015,Ty Lawson,4,0,4,4,4,4
2015,Tyler Ennis,1,0,1,1,1,1
2015,Tyler Johnson,1,0,1,1,1,1
2015,Tyreke Evans,2,0,2,2,2,2
2015,Tyson Chandler,2,0,2,2,2,2
2015,Udonis Haslem,2,0,2,2,2,2
2015,Victor Oladipo,1,0,1,1,1,1
2015,Wayne Ellington,2,0,2,2,2,2
2015,Wesley Johnson,1,0,1,1,1,1
2015,Wesley Matthews,2,0,2,2,2,2
2015,Willie Cauley-Stein,0,0,0,0,0,0
2015,Willie Green,2,0,2,2,2,2
2015,Willie Reed,0,0,0,0,0,0
2015,Wilson Chandler,3,0,3,3,3,3
2015,Zach LaVine,1,0,1,1,1,1
2015,Zach Randolph,3,0,3,3,3,3
2015,Zaur Pachulia,1,0,1,1,1,1
2016,Aaron Brooks,2,0,2,2,2,2
2016,Aaron Gordon,1,0,1,1,1,1
2016,Al-Farouq Aminu,1,0,1,1,1,1
2016,Alan Anderson,2,0,2,2,2,2
2016,Alec Burks,1,0,1,1,1,1
2016,Alex Abrines,1,0,1,1,1,1
2016,Alex Len,3,0,3,3,3,3
2016,Alexis Ajinca,2,0,2,2,2,2
2016,Allen Crabbe,1,0,1,1,1,1
2016,Alonzo Gee,0,0,0,0,0,0
2016,Andre Drummond,1,0,1,1,1,1
2016,Andre Iguodala,3,0,3,3,3,3
2016,Andre Roberson,1,0,1,1,1,1
2016,Andrea Bargnani,1,0,1,1,1,1
2016,Andrew Bogut,7,0,7,7,7,7
2016,Anthony Bennett,2,0,2,2,2,2
2016,Anthony Brown,0,0,0,0,0,0
2016,Anthony Davis,6,0,6,6,6,6
2016,Anthony Tolliver,2,0,2,2,2,2
2016,Anthony Tucker,0,0,0,0,0,0
2016,Anthony Warren,2,0,2,2,2,2
2016,Archie Goodwin,1,0,1,1,1,1
2016,Aron Baynes,2,0,2,2,2,2
2016,Arron Afflalo,2,0,2,2,2,2
2016,Austin Rivers,2,0,2,2,2,2
2016,Avery Bradley,2,0,2,2,2,2
2016,Ben McLemore,3,0,3,3,3,3
2016,Ben Simmons,0,0,0,0,0,0
2016,Beno Udrih,3,0,3,3,3,3
2016,Blake Griffin,4,0,4,4,4,4
2016,Bobby Portis,1,0,1,1,1,1
2016,Bojan Bogdanovic,1,0,1,1,1,1
2016,Boris Diaw,3,0,3,3,3,3
2016,Bradley Beal,4,0,4,4,4,4
2016,Brandan Wright,2,0,2,2,2,2
2016,Brandon Bass,2,0,2,2,2,2
2016,Brandon Jennings,1,0,1,1,1,1
2016,Brandon Knight,4,0,4,4,4,4
2016,Brandon Rush,3,0,3,3,3,3
2016,Brian Roberts,1,0,1,1,1,1
2016,Brice Johnson,0,0,0,0,0,0
2016,Brook Lopez,3,0,3,3,3,3
2016,Bruno Caboclo,1,0,1,1,1,1
2016,Bryce Dejean-Jones,0,0,0,0,0,0
2016,Calvin Miles,7,0,7,7,7,7
2016,Cameron Bairstow,3,0,3,3,3,3
2016,Cameron Payne,2,0,2,2,2,2
2016,Caris LeVert,2,0,2,2,2,2
2016,Carl Landry,0,0,0,0,0,0
2016,Carmelo Anthony,4,0,4,4,4,4
2016,Caron Butler,1,0,1,1,1,1
2016,Chandler Parsons,2,0,2,2,2,2
2016,Charles Watson,0,0,0,0,0,0
2016,Chasson Randle,0,0,0,0,0,0
2016,Chris Andersen,2,0,2,2,2,2
2016,Chris Bosh,0,0,0,0,0,0
2016,Chris Kaman,1,0,1,1,1,1
2016,Chris Paul,6,0,6,6,6,6
2016,Christian Wood,2,0,2,2,2,2
2016,Clint Capela,3,0,3,3,3,3
2016,Cody Zeller,2,0,2,2,2,2
2016,Cory Joseph,1,0,1,1,1,1
2016,Courtney Lee,4,0,4,4,4,4
2016,Cristiano Felicio,1,0,1,1,1,1
2016,D'Angelo Russell,2,0,2,2,2,2
2016,Damjan Rudez,1,0,1,1,1,1
2016,Daniel Ochefu,1,0,1,1,1,1
2016,Danilo Gallinari,1,0,1,1,1,1
2016,Danny Green,3,0,3,3,3,3
2016,Dante Cunningham,2,0,2,2,2,2
2016,Dante Exum,1,0,1,1,1,1
2016,Danuel House,0,0,0,0,0,0
2016,Darrell Arthur,5,0,5,5,5,5
2016,Darren Collison,1,0,1,1,1,1
2016,David Lee,1,0,1,1,1,1
2016,David West,2,0,2,2,2,2
2016,DeAndre Jordan,4,0,4,4,4,4
2016,DeJuan Blair,1,0,1,1,1,1
2016,DeMar DeRozan,2,0,2,2,2,2
2016,DeMarcus Cousins,6,0,6,6,6,6
2016,DeMarre Carroll,4,0,4,4,4,4
2016,Delon Wright,5,0,5,5,5,5
2016,Denzel Valentine,1,0,1,1,1,1
2016,Deron Williams,6,0,6,6,6,6
2016,Derrick Favors,5,0,5,5,5,5
2016,Derrick Rose,7,0,7,7,7,7
2016,Derrick Williams,1,0,1,1,1,1
2016,Devin Harris,2,0,2,2,2,2
2016,Dewayne Dedmon,1,0,1,1,1,1
2016,Deyonta Davis,1,0,1,1,1,1
2016,Dion Waiters,1,0,1,1,1,1
2016,Dirk Nowitzki,6,0,6,6,6,6
2016,Donald Sloan,1,0,1,1,1,1
2016,Donatas Motiejunas,3,0,3,3,3,3
2016,Doug McDermott,2,0,2,2,2,2
2016,Draymond Green,2,0,2,2,2,2
2016,Drew Gooden,2,0,2,2,2,2
2016,Duje Dukan,1,0,1,1,1,1
2016,Dwight Howard,3,0,3,3,3,3
2016,Dwyane Wade,6,0,6,6,6,6
2016,E'Twaun Moore,5,0,5,5,5,5
2016,Earl Smith,2,0,2,2,2,2
2016,Elfrid Payton,2,0,2,2,2,2
2016,Elton Brand,1,0,1,1,1,1
2016,Emanuel Ginobili,2,0,2,2,2,2
2016,Eric Gordon,1,0,1,1,1,1
2016,Ersan Ilyasova,4,0,4,4,4,4
2016,Evan Turner,2,0,2,2,2,2
2016,Festus Ezeli,0,0,0,0,0,0
2016,Frank Kaminsky,1,0,1,1,1,1
2016,Gary Harris,2,0,2,2,2,2
2016,Gary Neal,0,0,0,0,0,0
2016,George Hill,4,0,4,4,4,4
2016,Gerald Henderson,2,0,2,2,2,2
2016,Goran Dragic,5,0,5,5,5,5
2016,Gordon Hayward,2,0,2,2,2,2
2016,Greivis Vasquez,1,0,1,1,1,1
2016,Harrison Barnes,1,0,1,1,1,1
2016,Hassan Whiteside,5,0,5,5,5,5
2016,Henry Ellenson,1,0,1,1,1,1
2016,Hollis Thompson,5,0,5,5,5,5
2016,Ian Mahinmi,3,0,3,3,3,3
2016,Iman Shumpert,4,0,4,4,4,4
2016,Isaiah Canaan,0,0,0,0,0,0
2016,Isaiah Thomas,1,0,1,1,1,1
2016,Isaiah Whitehead,2,0,2,2,2,2
2016,Ishmael Smith,1,0,1,1,1,1
2016,Ivica Zubac,2,0,2,2,2,2
2016,JaKarr Sampson,1,0,1,1,1,1
2016,Jae Crowder,3,0,3,3,3,3
2016,Jahlil Okafor,3,0,3,3,3,3
2016,Jamal Crawford,1,0,1,1,1,1
2016,Jamal Murray,1,0,1,1,1,1
2016,Jameer Nelson,2,0,2,2,2,2
2016,James Anderson,1,0,1,1,1,1
2016,James Ennis,1,0,1,1,1,1
2016,James Johnson,2,0,2,2,2,2
2016,James McAdoo,3,0,3,3,3,3
2016,Jared Dudley,1,0,1,1,1,1
2016,Jared Sullinger,0,0,0,0,0,0
2016,Jarell Martin,3,0,3,3,3,3
2016,Jarrett Jack,0,0,0,0,0,0
2016,Jason Kidd,0,0,0,0,0,0
2016,Jason Smith,3,0,3,3,3,3
2016,Jeff Green,1,0,1,1,1,1
2016,Jeff Teague,1,0,1,1,1,1
2016,Jerami Grant,4,0,4,4,4,4
2016,Jeremy Evans,2,0,2,2,2,2
2016,Jeremy Lamb,4,0,4,4,4,4
2016,Jeremy Lin,4,0,4,4,4,4
2016,Jerryd Bayless,3,0,3,3,3,3
2016,Jimmy Butler,3,0,3,3,3,3
2016,Joakim Noah,0,0,0,0,0,0
2016,Jodie Meeks,0,0,0,0,0,0
2016,Joe Harris,2,0,2,2,2,2
2016,Joe Young,2,0,2,2,2,2
2016,Joel Embiid,9,0,9,9,9,9
2016,Joffrey Lauvergne,1,0,1,1,1,1
2016,John Henson,1,0,1,1,1,1
2016,John Jenkins,2,0,2,2,2,2
2016,John Wall,0,0,0,0,0,0
2016,Jon Leuer,4,0,4,4,4,4
2016,Jonas Valanciunas,4,0,4,4,4,4
2016,Jonathan Redick,4,0,4,4,4,4
2016,Jordan Adams,0,0,0,0,0,0
2016,Jordan Clarkson,1,0,1,1,1,1
2016,Jordan Hill,0,0,0,0,0,0
2016,Jordan Mickey,1,0,1,1,1,1
2016,Jose Barea,5,0,5,5,5,5
2016,Jose Calderon,2,0,2,2,2,2
2016,Josh McRoberts,2,0,2,2,2,2
2016,Josh Richardson,1,0,1,1,1,1
2016,Jrue Holiday,2,0,2,2,2,2
2016,Juancho Hernangomez,2,0,2,2,2,2
2016,Julius Randle,1,0,1,1,1,1
2016,Justin Hamilton,1,0,1,1,1,1
2016,Justise Winslow,2,0,2,2,2,2
2016,Jusuf Nurkic,2,0,2,2,2,2
2016,Kahlil Felder,1,0,1,1,1,1
2016,Kawhi Leonard,5,0,5,5,5,5
2016,Kelly Olynyk,1,0,1,1,1,1
2016,Kelly Oubre,1,0,1,1,1,1
2016,Kemba Walker,1,0,1,1,1,1
2016,Kendall Marshall,2,0,2,2,2,2
2016,Kenneth Faried,3,0,3,3,3,3
2016,Kent Bazemore,2,0,2,2,2,2
2016,Kentavious Caldwell-Pope,3,0,3,3,3,3
2016,Kevin Durant,3,0,3,3,3,3
2016,Kevin Love,8,0,8,8,8,8
2016,Kevin Martin,2,0,2,2,2,2
2016,Kevin Seraphin,5,0,5,5,5,5
2016,Kevon Looney,0,0,0,0,0,0
2016,Khris Middleton,1,0,1,1,1,1
2016,Kirk Hinrich,1,0,1,1,1,1
2016,Kobe Bryant,2,0,2,2,2,2
2016,Kosta Koufos,2,0,2,2,2,2
2016,Kostas Papanikolaou,1,0,1,1,1,1
2016,Kristaps Porzingis,4,0,4,4,4,4
2016,Kyle Anderson,1,0,1,1,1,1
2016,Kyle Korver,2,0,2,2,2,2
2016,Kyle Lowry,4,0,4,4,4,4
2016,Kyle Singler,1,0,1,1,1,1
2016,Kyrie Irving,2,0,2,2,2,2
2016,LaMarcus Aldridge,4,0,4,4,4,4
2016,Lance Stephenson,1,0,1,1,1,1
2016,Lance Thomas,3,0,3,3,3,3
