Year,Name,Age_x,FG%,FT%,PTS,AST,STL,BLK,TOV,Salary,Age_y,player_height,player_weight,gp,net_rating,Salary Cap,Injury_DTD,Injury_DNP,Injury_Out_Indef,Injury_Out_Season,Injury_Returned,Injury_Other,Salary%
2013,Shelvin Mack,22.0,0.44933333333333336,0.5446666666666666,94.66666666666667,45.0,10.0,0.0,22.0,884293.0,24.0,190.5,93.89354399999999,73.0,-1.5,58044000,0.0,1.0,0.0,0.0,0.0,0.0,1.5234873544207843
2013,Spencer Hawes,24.0,0.46399999999999997,0.777,905.0,183.0,24.0,113.0,131.0,6500000.0,26.0,215.9,111.13004,80.0,-9.2,58044000,0.0,2.0,0.0,0.0,0.0,0.0,11.198401212872993
2013,Stephen Curry,24.0,0.451,0.9,1786.0,539.0,126.0,12.0,240.0,9887642.0,26.0,190.5,83.91452,78.0,9.4,58044000,0.0,3.0,0.0,0.0,0.0,0.0,17.034735717731376
2013,Steve Blake,32.0,0.42200000000000004,0.7709999999999999,327.0,173.0,34.0,6.0,62.0,4000000.0,34.0,190.5,78.017824,55.0,-4.9,58044000,0.0,13.0,0.0,0.0,0.0,0.0,6.891323823306457
2013,Steve Nash,38.0,0.49700000000000005,0.922,636.0,333.0,30.0,5.0,126.0,9300500.0,40.0,190.5,80.73937600000002,15.0,-9.3,58044000,0.0,12.0,0.0,0.0,0.0,0.0,16.023189304665426
2013,Steve Novak,29.0,0.414,0.909,535.0,35.0,28.0,8.0,12.0,3750000.0,31.0,208.28,106.59411999999999,54.0,0.6,58044000,0.0,0.0,0.0,0.0,0.0,0.0,6.4606160843498035
2013,Taj Gibson,27.0,0.485,0.679,517.0,61.0,27.0,90.0,76.0,7550000.0,29.0,205.74,102.0582,82.0,3.6,58044000,0.0,2.0,0.0,0.0,0.0,0.0,13.007373716490939
2013,Tayshaun Prince,32.0,0.437,0.7096666666666666,568.0,130.66666666666666,32.0,16.666666666666668,59.333333333333336,7235955.0,34.0,205.74,97.52228000000001,76.0,0.7,58044000,0.0,3.0,0.0,0.0,0.0,0.0,12.466327268968369
2013,Terrence Jones,21.0,0.457,0.765,104.0,15.0,12.0,19.0,13.0,1551840.0,22.0,205.74,114.30518400000001,76.0,4.1,58044000,0.0,1.0,0.0,0.0,0.0,0.0,2.673557990489973
2013,Terrence Ross,21.0,0.40700000000000003,0.7140000000000001,467.0,53.0,43.0,14.0,48.0,2678640.0,23.0,198.12,88.45044,81.0,4.0,58044000,0.0,5.0,0.0,0.0,0.0,0.0,4.614843911515401
2013,Thabo Sefolosha,28.0,0.48100000000000004,0.826,613.0,125.0,103.0,44.0,64.0,3900000.0,30.0,200.66,100.697424,61.0,4.8,58044000,0.0,1.0,0.0,0.0,0.0,0.0,6.7190407277237965
2013,Thaddeus Young,24.0,0.531,0.574,1127.0,125.0,133.0,55.0,90.0,8850000.0,26.0,203.2,104.32616,79.0,-11.6,58044000,0.0,0.0,0.0,0.0,0.0,0.0,15.247053959065537
2013,Thomas Robinson,21.0,0.4343333333333333,0.507,222.0,30.666666666666668,27.333333333333332,17.333333333333332,58.666666666666664,3526440.0,23.0,208.28,107.501304,70.0,-4.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,6.075459995865206
2013,Tiago Splitter,28.0,0.56,0.73,838.0,130.0,63.0,64.0,100.0,10000000.0,29.0,210.82,111.13004,59.0,10.5,58044000,0.0,0.0,0.0,0.0,0.0,0.0,17.22830955826614
2013,Tim Duncan,36.0,0.502,0.8170000000000001,1227.0,184.0,50.0,183.0,147.0,10361446.0,38.0,210.82,113.398,74.0,6.6,58044000,1.0,3.0,1.0,1.0,1.0,1.0,17.85101991592585
2013,Timofey Mozgov,26.0,0.506,0.769,108.0,9.0,6.0,18.0,25.0,4400000.0,27.0,215.9,113.398,82.0,1.0,58044000,0.0,4.0,0.0,0.0,0.0,0.0,7.580456205637103
2013,Tobias Harris,20.0,0.4563333333333333,0.786,402.0,46.0,21.333333333333332,29.333333333333332,44.0,1545840.0,21.0,205.74,106.59411999999999,61.0,-6.5,58044000,0.0,11.0,0.0,0.0,0.0,0.0,2.6632210047550133
2013,Toney Douglas,26.0,0.4093333333333333,0.9289999999999999,356.0,100.66666666666667,47.333333333333336,2.0,54.0,1600000.0,28.0,187.96,88.45044,51.0,0.8,58044000,0.0,6.0,0.0,0.0,0.0,0.0,2.756529529322583
2013,Tony Allen,31.0,0.445,0.7170000000000001,705.0,98.0,119.0,44.0,94.0,4494383.0,32.0,193.04,96.615096,55.0,3.8,58044000,0.0,4.0,0.0,0.0,0.0,0.0,7.743062159740886
2013,Tony Parker,30.0,0.522,0.845,1341.0,499.0,54.0,6.0,170.0,12500000.0,32.0,187.96,83.91452,68.0,6.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,21.53538694783268
2013,Tony Wroten,19.0,0.384,0.7240000000000001,91.0,43.0,8.0,4.0,29.0,1160040.0,21.0,198.12,92.98635999999999,72.0,-12.1,58044000,0.0,3.0,0.0,0.0,0.0,0.0,1.9985528219971058
2013,Travis Outlaw,28.0,0.418,0.731,200.0,21.0,11.0,8.0,19.0,3000000.0,29.0,205.74,93.89354399999999,63.0,-4.7,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.168492867479843
2013,Trevor Ariza,27.0,0.41700000000000004,0.821,530.0,113.0,72.0,20.0,84.0,7727280.0,28.0,203.2,99.79024,77.0,3.5,58044000,1.0,17.0,1.0,1.0,1.0,1.0,13.31279718833988
2013,Trevor Booker,25.0,0.491,0.556,256.0,40.0,32.0,16.0,31.0,2350820.0,26.0,203.2,106.59411999999999,72.0,-1.3,58044000,0.0,11.0,0.0,0.0,0.0,0.0,4.050065467576322
2013,Tristan Thompson,21.0,0.488,0.608,957.0,108.0,60.0,71.0,123.0,4062000.0,23.0,205.74,107.95489599999999,82.0,-4.9,58044000,0.0,0.0,0.0,0.0,0.0,0.0,6.998139342567707
2013,Ty Lawson,25.0,0.461,0.7559999999999999,1216.0,501.0,107.0,8.0,182.0,10786517.0,26.0,180.34,88.45044,62.0,-1.6,58044000,1.0,4.0,1.0,1.0,1.0,1.0,18.583345393150026
2013,Tyler Hansbrough,27.0,0.43200000000000005,0.72,568.0,36.0,29.0,18.0,78.0,3183000.0,28.0,205.74,113.398,64.0,0.1,58044000,0.0,0.0,0.0,0.0,0.0,0.0,5.483770932396113
2013,Tyler Zeller,23.0,0.43799999999999994,0.764,610.0,96.0,35.0,70.0,95.0,1633440.0,24.0,213.36,114.758776,70.0,-0.2,58044000,0.0,3.0,0.0,0.0,0.0,0.0,2.814140996485425
2013,Tyreke Evans,23.0,0.478,0.775,987.0,229.0,90.0,27.0,128.0,11796247.0,24.0,198.12,99.79024,72.0,-4.4,58044000,0.0,4.0,0.0,0.0,0.0,0.0,20.322939494176833
2013,Tyson Chandler,30.0,0.638,0.6940000000000001,689.0,62.0,42.0,75.0,87.0,14100538.0,31.0,215.9,108.86208,55.0,0.4,58044000,0.0,16.0,0.0,0.0,0.0,0.0,24.292843360209496
2013,Udonis Haslem,32.0,0.514,0.711,290.0,38.0,30.0,15.0,45.0,4340000.0,34.0,203.2,106.59411999999999,46.0,-2.4,58044000,0.0,3.0,0.0,0.0,0.0,0.0,7.477086348287506
2013,Victor Claver,24.0,0.392,0.467,187.0,43.0,26.0,12.0,43.0,1330000.0,25.0,205.74,101.604608,21.0,9.1,58044000,0.0,3.0,0.0,0.0,0.0,0.0,2.291365171249397
2013,Vince Carter,36.0,0.435,0.816,1088.0,194.0,74.0,44.0,106.0,3180000.0,37.0,198.12,99.79024,81.0,3.0,58044000,0.0,1.0,0.0,0.0,0.0,0.0,5.4786024395286335
2013,Wayne Ellington,25.0,0.4243333333333334,0.9143333333333333,409.3333333333333,69.33333333333333,30.0,2.0,38.0,2652000.0,26.0,193.04,90.7184,45.0,-3.3,58044000,1.0,8.0,1.0,1.0,1.0,1.0,4.568947694852181
2013,Wesley Matthews,26.0,0.436,0.797,1022.0,174.0,90.0,18.0,109.0,6875480.0,27.0,195.58,99.79024,82.0,4.9,58044000,0.0,1.0,0.0,0.0,0.0,0.0,11.845289780166771
2013,Will Bynum,30.0,0.469,0.809,636.0,231.0,45.0,5.0,125.0,2790343.0,31.0,182.88,83.91452,56.0,-5.7,58044000,0.0,5.0,0.0,0.0,0.0,0.0,4.807289297774102
2013,Willie Green,31.0,0.461,0.7190000000000001,450.0,55.0,29.0,12.0,31.0,1399507.0,32.0,190.5,91.171992,55.0,6.0,58044000,0.0,0.0,0.0,0.0,0.0,0.0,2.4111139824960373
2013,Wilson Chandler,25.0,0.462,0.7929999999999999,560.0,58.0,45.0,12.0,60.0,6344164.0,27.0,203.2,102.0582,62.0,-4.6,58044000,0.0,2.0,0.0,0.0,0.0,0.0,10.929922128040797
2013,Zach Randolph,31.0,0.46,0.75,1169.0,108.0,61.0,31.0,150.0,18238333.0,32.0,205.74,117.93392,79.0,1.5,58044000,0.0,8.0,0.0,0.0,0.0,0.0,31.42156467507408
2013,Zaza Pachulia,28.0,0.473,0.757,306.0,79.0,35.0,12.0,70.0,5200000.0,30.0,210.82,124.7378,53.0,-8.6,58044000,0.0,0.0,0.0,0.0,0.0,0.0,8.958720970298394
2014,Al Horford,27.0,0.5670000000000001,0.682,538.0,76.0,27.0,44.0,64.0,12000000.0,29.0,208.28,113.398,76.0,6.6,58679000,1.0,0.0,1.0,1.0,1.0,1.0,20.450246255048654
2014,Al Jefferson,29.0,0.509,0.69,1594.0,155.0,67.0,79.0,124.0,13500000.0,30.0,208.28,131.088088,65.0,-3.7,58679000,0.0,1.0,0.0,0.0,0.0,0.0,23.006527036929736
2014,Al-Farouq Aminu,23.0,0.474,0.664,572.0,114.0,82.0,38.0,88.0,981084.0,24.0,205.74,97.52228000000001,74.0,5.7,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.6719507830740128
2014,Alan Anderson,31.0,0.4,0.78,564.0,81.0,48.0,11.0,62.0,1276061.0,32.0,198.12,99.79024,74.0,-1.4,58679000,0.0,4.0,0.0,0.0,0.0,0.0,2.1746468072053036
2014,Alec Burks,22.0,0.457,0.748,1089.0,212.0,69.0,14.0,149.0,3034356.0,23.0,198.12,95.707912,27.0,-7.4,58679000,0.0,1.0,0.0,0.0,0.0,0.0,5.171110618790368
2014,Alex Len,20.0,0.423,0.645,86.0,4.0,4.0,18.0,26.0,3649920.0,22.0,215.9,115.66596000000001,69.0,0.5,58679000,0.0,0.0,0.0,0.0,0.0,0.0,6.220146900935599
2014,Alexey Shved,25.0,0.321,0.7559999999999999,250.0,68.0,26.0,16.0,48.0,3282056.0,26.0,198.12,84.821704,42.0,-8.5,58679000,3.0,0.0,3.0,3.0,3.0,3.0,5.593237785238331
2014,Alexis Ajinca,25.0,0.546,0.836,328.0,40.0,23.0,46.0,63.0,981084.0,27.0,218.44,112.490816,68.0,-0.6,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.6719507830740128
2014,Allen Crabbe,21.0,0.364,0.75,33.0,6.0,2.0,1.0,3.0,862000.0,23.0,198.12,95.25432,51.0,-1.8,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.4690093559876616
2014,Amar'e Stoudemire,31.0,0.557,0.7390000000000001,772.0,34.0,23.0,37.0,91.0,306876.0,32.0,208.28,111.13004,59.0,-4.9,58679000,0.0,0.0,0.0,0.0,0.0,0.0,0.5229741474803593
2014,Amir Johnson,26.0,0.562,0.636,799.0,115.0,56.0,88.0,123.0,7000000.0,28.0,205.74,108.86208,75.0,2.3,58679000,0.0,0.0,0.0,0.0,0.0,0.0,11.929310315445049
2014,Anderson Varejao,31.0,0.495,0.6809999999999999,546.0,140.0,69.0,39.0,72.0,9704545.0,32.0,210.82,121.10906399999999,26.0,-1.0,58679000,0.0,5.0,0.0,0.0,0.0,0.0,16.538361253600094
2014,Andre Drummond,20.0,0.623,0.418,1095.0,35.0,101.0,131.0,110.0,2568360.0,21.0,210.82,126.552168,82.0,-2.1,58679000,0.0,1.0,0.0,0.0,0.0,0.0,4.376966205968063
2014,Andre Iguodala,30.0,0.48,0.652,588.0,263.0,95.0,18.0,100.0,12289544.0,31.0,198.12,97.52228000000001,77.0,12.2,58679000,0.0,3.0,0.0,0.0,0.0,0.0,20.943683430187974
2014,Andre Miller,37.0,0.459,0.7856666666666667,188.66666666666666,131.33333333333334,22.666666666666668,6.0,40.666666666666664,4650000.0,39.0,187.96,90.7184,81.0,-4.4,58679000,0.0,0.0,0.0,0.0,0.0,0.0,7.9244704238313535
2014,Andre Roberson,22.0,0.485,0.7,75.0,15.0,19.0,10.0,19.0,1160880.0,23.0,200.66,95.25432,67.0,5.1,58679000,1.0,0.0,1.0,1.0,1.0,1.0,1.978356822713407
2014,Andrea Bargnani,28.0,0.442,0.8240000000000001,558.0,45.0,14.0,52.0,58.0,11500000.0,29.0,213.36,111.13004,29.0,-17.5,58679000,0.0,0.0,0.0,0.0,0.0,0.0,19.598152661088296
2014,Andrei Kirilenko,32.0,0.513,0.513,226.0,72.0,40.0,19.0,54.0,3326235.0,34.0,205.74,106.59411999999999,7.0,-39.3,58679000,0.0,9.0,0.0,0.0,0.0,0.0,5.6685270710134805
2014,Andrew Bogut,29.0,0.627,0.344,492.0,112.0,47.0,121.0,97.0,12972973.0,30.0,213.36,117.93392,67.0,16.6,58679000,0.0,12.0,0.0,0.0,0.0,0.0,22.108374375841443
2014,Andrew Nicholson,24.0,0.429,0.825,435.0,25.0,18.0,23.0,51.0,1545840.0,25.0,205.74,113.398,40.0,-7.9,58679000,0.0,0.0,0.0,0.0,0.0,0.0,2.6344007225753674
2014,Anthony Bennett,20.0,0.35600000000000004,0.638,217.0,17.0,21.0,8.0,47.0,5563920.0,22.0,203.2,111.13004,57.0,-16.5,58679000,1.0,11.0,1.0,1.0,1.0,1.0,9.48196117861586
2014,Anthony Davis,20.0,0.519,0.7909999999999999,1394.0,105.0,89.0,189.0,109.0,5607240.0,22.0,208.28,99.79024,68.0,5.1,58679000,1.0,8.0,1.0,1.0,1.0,1.0,9.555786567596584
2014,Anthony Morrow,28.0,0.45799999999999996,0.828,636.0,59.0,38.0,12.0,51.0,3200000.0,29.0,195.58,95.25432,74.0,4.4,58679000,1.0,2.0,1.0,1.0,1.0,1.0,5.453399001346307
2014,Anthony Tolliver,28.0,0.42,0.805,393.0,42.0,19.0,15.0,23.0,3000000.0,30.0,203.2,108.86208,76.0,3.2,58679000,0.0,0.0,0.0,0.0,0.0,0.0,5.1125615637621635
2014,Archie Goodwin,19.0,0.455,0.6729999999999999,194.0,20.0,20.0,11.0,44.0,1112280.0,20.0,195.58,89.811216,41.0,-15.4,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.8955333253804596
2014,Aron Baynes,27.0,0.436,0.905,161.0,34.0,2.0,5.0,36.0,2077000.0,28.0,208.28,117.93392,70.0,6.8,58679000,0.0,3.0,0.0,0.0,0.0,0.0,3.539596789311338
2014,Austin Daye,25.0,0.322,0.6126666666666667,44.0,5.333333333333333,2.6666666666666665,2.6666666666666665,3.3333333333333335,53838.0,27.0,210.82,99.79024,34.0,-3.1,58679000,0.0,2.0,0.0,0.0,0.0,0.0,0.09175002982327579
2014,Austin Rivers,21.0,0.405,0.636,530.0,160.0,45.0,9.0,77.0,2439840.0,22.0,193.04,90.7184,76.0,-3.2,58679000,0.0,1.0,0.0,0.0,0.0,0.0,4.157944068576493
2014,Avery Bradley,23.0,0.43799999999999994,0.804,891.0,85.0,63.0,11.0,96.0,7191011.0,24.0,187.96,81.64656,77.0,-2.4,58679000,0.0,9.0,0.0,0.0,0.0,0.0,12.254828814396973
2014,Ben Gordon,30.0,0.34299999999999997,0.81,99.0,21.0,10.0,2.0,21.0,4500000.0,32.0,190.5,92.98635999999999,56.0,-9.0,58679000,0.0,1.0,0.0,0.0,0.0,0.0,7.668842345643245
2014,Ben McLemore,20.0,0.376,0.804,720.0,82.0,45.0,18.0,96.0,3026280.0,22.0,195.58,88.45044,82.0,-1.3,58679000,0.0,0.0,0.0,0.0,0.0,0.0,5.15734760306072
2014,Bernard James,28.0,0.478,0.545,28.0,3.0,3.0,8.0,10.0,236886.0,30.0,208.28,106.59411999999999,16.0,-1.7,58679000,0.0,0.0,0.0,0.0,0.0,0.0,0.40369808619778796
2014,Bismack Biyombo,21.0,0.611,0.517,222.0,8.0,7.0,86.0,40.0,3873398.0,22.0,205.74,111.13004,64.0,-1.2,58679000,0.0,0.0,0.0,0.0,0.0,0.0,6.600995245317745
2014,Blake Griffin,24.0,0.528,0.715,1930.0,309.0,92.0,51.0,224.0,17674613.0,26.0,208.28,113.851592,67.0,11.5,58679000,0.0,1.0,0.0,0.0,0.0,0.0,30.120849026057023
2014,Boris Diaw,31.0,0.521,0.7390000000000001,717.0,222.0,44.0,32.0,121.0,7500000.0,33.0,203.2,113.398,81.0,6.7,58679000,1.0,1.0,1.0,1.0,1.0,1.0,12.781403909405409
2014,Bradley Beal,20.0,0.419,0.7879999999999999,1249.0,243.0,71.0,18.0,128.0,4505280.0,22.0,195.58,93.89354399999999,63.0,5.8,58679000,0.0,0.0,0.0,0.0,0.0,0.0,7.677840453995468
2014,Brandan Wright,26.0,0.677,0.726,525.0,31.0,32.0,55.0,35.0,5000000.0,27.0,208.28,95.25432,75.0,0.1,58679000,0.0,0.0,0.0,0.0,0.0,0.0,8.520935939603607
2014,Brandon Bass,28.0,0.486,0.858,911.0,87.0,36.0,71.0,102.0,6900000.0,30.0,203.2,113.398,82.0,-2.1,58679000,0.0,0.0,0.0,0.0,0.0,0.0,11.758891596652976
2014,Brandon Knight,22.0,0.42200000000000004,0.802,1291.0,352.0,69.0,17.0,188.0,3553917.0,23.0,190.5,85.728888,63.0,-1.1,58679000,0.0,2.0,0.0,0.0,0.0,0.0,6.056539818333646
2014,Brandon Rush,28.0,0.33299999999999996,0.6,79.0,24.0,5.0,9.0,20.0,1145685.0,29.0,198.12,99.79024,33.0,-18.9,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.9524616983929515
2014,Brian Roberts,28.0,0.42,0.94,677.0,234.0,43.0,7.0,95.0,2732000.0,29.0,185.42,78.471416,72.0,-4.2,58679000,0.0,4.0,0.0,0.0,0.0,0.0,4.6558393973994106
2014,Brook Lopez,25.0,0.563,0.8170000000000001,352.0,16.0,9.0,30.0,28.0,15719062.0,27.0,213.36,124.7378,72.0,-2.5,58679000,0.0,0.0,0.0,0.0,0.0,0.0,26.78822406653147
2014,Carl Landry,30.0,0.517,0.8240000000000001,76.0,5.0,3.0,1.0,9.0,6500000.0,31.0,205.74,112.490816,70.0,-9.2,58679000,0.0,0.0,0.0,0.0,0.0,0.0,11.077216721484689
2014,Carlos Boozer,32.0,0.456,0.767,1042.0,118.0,53.0,22.0,154.0,3251000.0,33.0,205.74,117.02673600000001,71.0,-9.2,58679000,1.0,6.0,1.0,1.0,1.0,1.0,5.540312547930264
2014,Carmelo Anthony,29.0,0.452,0.848,2112.0,242.0,95.0,51.0,198.0,22458401.0,31.0,203.2,108.86208,40.0,-4.2,58679000,3.0,2.0,3.0,3.0,3.0,3.0,38.27331924538591
2014,Caron Butler,33.0,0.39666666666666667,0.8403333333333333,391.3333333333333,54.666666666666664,31.333333333333332,11.333333333333334,40.0,4500000.0,35.0,200.66,103.418976,78.0,-1.8,58679000,0.0,3.0,0.0,0.0,0.0,0.0,7.668842345643245
2014,Cartier Martin,29.0,0.48633333333333334,0.664,219.33333333333334,22.0,18.0,4.666666666666667,22.666666666666668,1145685.0,30.0,200.66,99.79024,23.0,2.3,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.9524616983929515
2014,Chandler Parsons,25.0,0.47200000000000003,0.742,1226.0,298.0,88.0,29.0,144.0,14700000.0,26.0,205.74,102.965384,66.0,4.6,58679000,0.0,6.0,0.0,0.0,0.0,0.0,25.0515516624346
2014,Channing Frye,30.0,0.43200000000000005,0.821,910.0,98.0,60.0,63.0,89.0,8579088.0,32.0,210.82,115.66596000000001,75.0,-7.6,58679000,0.0,0.0,0.0,0.0,0.0,0.0,14.620371853644404
2014,Chase Budinger,25.0,0.39399999999999996,0.821,274.0,31.0,19.0,2.0,24.0,5000000.0,27.0,200.66,94.800728,67.0,-10.5,58679000,0.0,6.0,0.0,0.0,0.0,0.0,8.520935939603607
2014,Chris Andersen,35.0,0.644,0.71,477.0,19.0,32.0,97.0,53.0,5375000.0,36.0,208.28,111.13004,60.0,0.5,58679000,0.0,2.0,0.0,0.0,0.0,0.0,9.160006135073877
2014,Chris Bosh,29.0,0.516,0.82,1281.0,87.0,80.0,78.0,125.0,20644400.0,31.0,210.82,106.59411999999999,44.0,-2.2,58679000,0.0,0.0,0.0,0.0,0.0,0.0,35.18192198231054
2014,Chris Copeland,29.0,0.47,0.7140000000000001,153.0,18.0,3.0,7.0,14.0,3135000.0,31.0,203.2,106.59411999999999,50.0,-3.9,58679000,0.0,0.0,0.0,0.0,0.0,0.0,5.342626834131461
2014,Chris Kaman,31.0,0.509,0.765,404.0,58.0,11.0,40.0,74.0,4800000.0,33.0,213.36,120.20188,74.0,0.6,58679000,0.0,11.0,0.0,0.0,0.0,0.0,8.180098502019462
2014,Chris Paul,28.0,0.467,0.855,1185.0,663.0,154.0,4.0,145.0,20068563.0,30.0,182.88,79.3786,82.0,12.2,58679000,0.0,2.0,0.0,0.0,0.0,0.0,34.20058794457983
2014,Chuck Hayes,30.0,0.4326666666666667,0.7823333333333334,88.0,23.333333333333332,22.666666666666668,8.0,22.0,5958750.0,32.0,198.12,108.86208,29.0,7.6,58679000,0.0,0.0,0.0,0.0,0.0,0.0,10.154825406022598
2014,Cody Zeller,21.0,0.426,0.73,490.0,92.0,40.0,41.0,87.0,4030560.0,22.0,213.36,108.86208,62.0,1.4,58679000,0.0,0.0,0.0,0.0,0.0,0.0,6.868828712145741
2014,Cole Aldrich,25.0,0.541,0.867,92.0,14.0,8.0,30.0,18.0,915243.0,26.0,210.82,113.398,61.0,-16.0,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.5597453944341246
2014,Corey Brewer,27.0,0.48100000000000004,0.718,998.0,135.0,151.0,30.0,105.0,4702500.0,29.0,205.74,84.368112,80.0,-0.6,58679000,0.0,0.0,0.0,0.0,0.0,0.0,8.013940251197193
2014,Cory Joseph,22.0,0.475,0.823,343.0,114.0,35.0,14.0,43.0,2023261.0,23.0,190.5,86.18248,79.0,6.4,58679000,1.0,0.0,1.0,1.0,1.0,1.0,3.448015474019666
2014,Damian Lillard,23.0,0.424,0.871,1695.0,457.0,64.0,22.0,193.0,3340920.0,24.0,190.5,88.45044,82.0,4.5,58679000,0.0,0.0,0.0,0.0,0.0,0.0,5.693553059868096
2014,Danny Granger,30.0,0.38866666666666666,0.9196666666666667,225.33333333333334,27.333333333333332,8.0,11.333333333333334,30.666666666666668,2077000.0,32.0,205.74,100.697424,30.0,-8.0,58679000,2.0,8.0,2.0,2.0,2.0,2.0,3.539596789311338
2014,Danny Green,26.0,0.43200000000000005,0.794,618.0,104.0,65.0,61.0,76.0,4025000.0,28.0,198.12,97.52228000000001,81.0,9.9,58679000,1.0,4.0,1.0,1.0,1.0,1.0,6.859353431380903
2014,Dante Cunningham,26.0,0.46399999999999997,0.5670000000000001,510.0,83.0,62.0,58.0,42.0,716043.0,28.0,203.2,104.32616,66.0,0.8,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.220271306600317
2014,Darius Morris,23.0,0.3805,0.55025,53.5,22.0,6.5,0.0,13.5,702756.0,24.0,193.04,88.45044,38.0,-11.2,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.1976277714344143
2014,Darrell Arthur,25.0,0.395,0.855,401.0,61.0,39.0,47.0,58.0,3457149.0,27.0,205.74,106.59411999999999,58.0,-0.2,58679000,2.0,10.0,2.0,2.0,2.0,2.0,5.891629032532934
2014,Darren Collison,26.0,0.467,0.857,911.0,297.0,93.0,15.0,132.0,4797664.0,27.0,182.88,79.3786,45.0,1.2,58679000,2.0,2.0,2.0,2.0,2.0,2.0,8.176117520748479
2014,David Lee,30.0,0.523,0.78,1257.0,147.0,48.0,26.0,152.0,15012000.0,32.0,205.74,111.13004,49.0,3.2,58679000,0.0,10.0,0.0,0.0,0.0,0.0,25.583258065065866
2014,David West,33.0,0.488,0.789,1118.0,223.0,61.0,74.0,133.0,12000000.0,34.0,205.74,113.398,66.0,0.1,58679000,1.0,1.0,1.0,1.0,1.0,1.0,20.450246255048654
2014,DeAndre Jordan,25.0,0.6759999999999999,0.428,856.0,74.0,80.0,203.0,123.0,11440123.0,26.0,210.82,120.20188,82.0,11.2,58679000,0.0,0.0,0.0,0.0,0.0,0.0,19.496111044837164
2014,DeJuan Blair,24.0,0.534,0.636,497.0,70.0,60.0,21.0,77.0,2000000.0,26.0,200.66,122.46983999999999,29.0,-12.4,58679000,0.0,0.0,0.0,0.0,0.0,0.0,3.408374375841442
2014,DeMar DeRozan,24.0,0.429,0.8240000000000001,1791.0,313.0,86.0,28.0,176.0,10100000.0,25.0,200.66,99.79024,60.0,2.6,58679000,0.0,1.0,0.0,0.0,0.0,0.0,17.21229059799928
2014,DeMarre Carroll,27.0,0.47,0.773,810.0,134.0,108.0,21.0,79.0,2442455.0,28.0,203.2,96.16150400000001,70.0,5.7,58679000,0.0,4.0,0.0,0.0,0.0,0.0,4.1624005180729045
2014,Dennis Schroder,20.0,0.38299999999999995,0.674,183.0,93.0,17.0,0.0,61.0,1690680.0,21.0,185.42,76.203456,77.0,-0.3,58679000,0.0,0.0,0.0,0.0,0.0,0.0,2.881235194873805
2014,Deron Williams,29.0,0.45,0.8009999999999999,915.0,392.0,93.0,13.0,143.0,19754465.0,31.0,190.5,90.7184,68.0,0.1,58679000,0.0,4.0,0.0,0.0,0.0,0.0,33.66530615722831
2014,Derrick Favors,22.0,0.522,0.669,970.0,91.0,75.0,108.0,129.0,12950000.0,23.0,208.28,118.841104,74.0,2.2,58679000,1.0,0.0,1.0,1.0,1.0,1.0,22.06922408357334
2014,Derrick Rose,25.0,0.354,0.8440000000000001,159.0,43.0,5.0,1.0,34.0,18862876.0,26.0,190.5,86.18248,51.0,4.1,58679000,2.0,0.0,2.0,2.0,2.0,2.0,32.14587160653726
2014,Derrick Williams,22.0,0.4053333333333334,0.767,416.0,37.333333333333336,32.0,13.333333333333334,50.666666666666664,6331404.0,24.0,203.2,108.86208,74.0,-7.2,58679000,0.0,2.0,0.0,0.0,0.0,0.0,10.789897578350006
2014,Devin Harris,30.0,0.37799999999999995,0.8,315.0,178.0,28.0,2.0,59.0,3878896.0,32.0,190.5,87.089664,76.0,3.3,58679000,0.0,1.0,0.0,0.0,0.0,0.0,6.610364866476933
2014,Dewayne Dedmon,24.0,0.35225,0.61475,48.5,2.5,3.5,11.0,9.0,816482.0,25.0,213.36,111.13004,59.0,-0.5,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.3914381635678863
2014,Dion Waiters,22.0,0.433,0.685,1113.0,209.0,63.0,17.0,154.0,4062000.0,23.0,193.04,102.0582,80.0,0.3,58679000,0.0,7.0,0.0,0.0,0.0,0.0,6.92240835733397
2014,Dirk Nowitzki,35.0,0.49700000000000005,0.899,1735.0,216.0,73.0,45.0,117.0,7974482.0,37.0,213.36,111.13004,77.0,4.3,58679000,2.0,0.0,2.0,2.0,2.0,2.0,13.59001005470441
2014,Donald Sloan,26.0,0.376,0.6,110.0,50.0,10.0,1.0,22.0,948163.0,27.0,190.5,92.98635999999999,53.0,-4.8,58679000,0.0,0.0,0.0,0.0,0.0,0.0,1.6158472366604746
