Year,Name,player_height,player_weight,gp,net_rating
1997,Bill Curley,205.74,111.13004,11.0,6.6
1997,Bill Wennington,213.36,125.644984,48.0,3.7
1997,Billy Owens,205.74,102.0582,78.0,-5.2
1997,Bimbo Coles,187.96,82.553744,53.0,-12.2
1997,Bison Dele,210.82,117.93392,78.0,0.4
1997,Blue Edwards,193.04,103.872568,81.0,-5.0
1997,Bo Outlaw,203.2,95.25431999999999,82.0,-0.4
1997,Bob McCann,198.12,110.676448,1.0,-27.5
1997,Bob Sura,195.58,90.7184,46.0,-0.3
1997,Bobby Hurley,182.88,74.84268,61.0,-8.0
1997,Bobby Jackson,185.42,83.91452,68.0,-12.5
1997,Bobby Phills,195.58,102.511792,62.0,3.6
1997,Brad Lohaus,210.82,104.32616,9.0,-17.0
1997,Brandon Williams,198.12,97.52228,9.0,-2.4
1997,Brent Barry,198.12,88.45044,58.0,-6.5
1997,Brent Price,185.42,83.91452,72.0,-0.2
1997,Brevin Knight,177.8,78.471416,80.0,6.4
1997,Brian Evans,203.2,99.79024,72.0,-4.0
1997,Brian Grant,205.74,115.212368,61.0,2.7
1997,Brian Oliver,193.04,95.25431999999999,5.0,-1.8
1997,Brian Shaw,198.12,90.7184,59.0,-8.2
1997,Brooks Thompson,193.04,87.543256,30.0,-8.3
1997,Bruce Bowen,200.66,90.7184,61.0,0.4
1997,Bryant Reeves,213.36,124.7378,74.0,-8.0
1997,Bryant Stith,195.58,94.347136,31.0,-14.5
1997,Bryon Russell,200.66,102.0582,82.0,5.6
1997,Bubba Wells,195.58,104.32616,39.0,-14.0
1997,Buck Williams,203.2,102.0582,41.0,2.7
1997,Calbert Cheaney,200.66,97.52228,82.0,0.2
1997,Carl Herrera,205.74,102.0582,58.0,-5.3
1997,Carl Thomas,193.04,88.45044,43.0,-5.1
1997,Carlos Rogers,210.82,99.79024,21.0,-12.0
1997,Cedric Ceballos,200.66,99.79024,47.0,0.6
1997,Cedric Henderson,200.66,97.52228,82.0,3.1
1997,Charles Barkley,198.12,114.305184,68.0,2.4
1997,Charles Jones,205.74,97.52228,24.0,-6.2
1997,Charles O'Bannon,195.58,94.800728,30.0,4.0
1997,Charles Oakley,205.74,111.13004,79.0,2.7
1997,Charles Smith,193.04,87.996848,34.0,-7.5
1997,Charlie Ward,187.96,86.18248,82.0,6.7
1997,Chauncey Billups,190.5,91.625584,80.0,-10.6
1997,Cherokee Parks,210.82,108.86208,79.0,-0.5
1997,Chris Anstey,213.36,112.944408,41.0,-9.8
1997,Chris Carr,198.12,99.79024,51.0,-0.7
1997,Chris Childs,190.5,88.45044,68.0,-0.1
1997,Chris Crawford,205.74,106.59412,40.0,-7.1
1997,Chris Dudley,210.82,108.86208,51.0,8.2
1997,Chris Garner,177.8,70.760352,38.0,-15.1
1997,Chris Gatling,208.28,104.32616,57.0,-0.7
1997,Chris Mills,200.66,97.975872,80.0,5.3
1997,Chris Morris,203.2,103.418976,54.0,0.8
1997,Chris Mullin,200.66,97.52228,82.0,10.6
1997,Chris Robinson,195.58,90.7184,35.0,-8.9
1997,Chris Webber,208.28,111.13004,71.0,0.9
1997,Chris Whitney,182.88,77.11064,82.0,0.9
1997,Christian Laettner,210.82,111.13004,74.0,4.0
1997,Chuck Person,203.2,106.59412,61.0,5.6
1997,Chucky Brown,203.2,97.52228,77.0,2.8
1997,Clar. Weatherspoon,200.66,108.86208,79.0,-4.0
1997,Clifford Robinson,208.28,102.0582,80.0,5.2
1997,Clifford Rozier,210.82,111.13004,6.0,-21.5
1997,Clyde Drexler,200.66,100.697424,70.0,1.1
1997,Corey Beck,190.5,90.7184,59.0,2.4
1997,Corie Blount,208.28,109.76926399999999,70.0,5.1
1997,Corliss Williamson,200.66,111.13004,79.0,-4.6
1997,Cory Alexander,185.42,86.18248,60.0,-6.3
1997,Dale Davis,210.82,104.32616,78.0,10.1
1997,Dale Ellis,200.66,97.52228,79.0,8.4
1997,Damon Stoudamire,177.8,77.56423199999998,71.0,-4.6
1997,Dan Majerle,198.12,99.79024,72.0,8.3
1997,Dan Schayes,210.82,117.93392,74.0,-0.6
1997,Dana Barros,180.34,73.935496,80.0,-2.2
1997,Danny Ferry,208.28,106.59412,69.0,-0.5
1997,Danny Fortson,200.66,117.93392,80.0,-13.2
1997,Danny Manning,208.28,106.140528,70.0,8.0
1997,Darrell Armstrong,185.42,81.64656,48.0,-2.7
1997,Darrick Martin,180.34,77.11064,82.0,-5.8
1997,Darvin Ham,200.66,104.32616,71.0,7.1
1997,David Benoit,203.2,99.79024,77.0,-0.6
1997,David Robinson,215.9,113.398,73.0,7.7
1997,David Vaughn,205.74,108.86208,40.0,-11.4
1997,David Wesley,185.42,91.625584,81.0,2.3
1997,David Wingate,195.58,83.91452,58.0,-0.7
1997,DeJuan Wheat,182.88,74.84268,34.0,-1.6
1997,Dean Garrett,210.82,113.398,82.0,-15.4
1997,Dee Brown,187.96,83.91452,72.0,-7.0
1997,Dell Curry,195.58,92.98636,52.0,-1.1
1997,Dennis Rodman,198.12,99.79024,80.0,6.7
1997,Dennis Scott,203.2,103.872568,81.0,-4.7
1997,Derek Anderson,195.58,88.45044,66.0,3.9
1997,Derek Fisher,185.42,90.7184,82.0,9.1
1997,Derek Grimm,205.74,104.32616,9.0,-18.2
1997,Derek Harper,193.04,93.439952,66.0,-0.4
1997,Derek Strong,205.74,108.86208,58.0,1.0
1997,Derrick Coleman,208.28,117.93392,59.0,-2.8
1997,Derrick McKey,208.28,102.0582,57.0,2.2
1997,Detlef Schrempf,208.28,106.59412,78.0,10.7
1997,Dickey Simpkins,205.74,119.748288,40.0,4.8
1997,Dikembe Mutombo,218.44,118.38751200000002,82.0,8.0
1997,Don MacLean,208.28,106.59412,9.0,-18.0
1997,Don Reid,203.2,113.398,68.0,0.9
1997,Donald Royal,203.2,98.883056,31.0,7.7
1997,Donald Whiteside,177.8,72.57472,3.0,-52.7
1997,Dontae' Jones,203.2,99.79024,15.0,-7.1
1997,Dontonio Wingfield,203.2,116.119552,3.0,-35.3
1997,Donyell Marshall,205.74,104.32616,73.0,-9.5
1997,Doug Christie,198.12,92.98636,78.0,-7.6
1997,Doug Overton,190.5,86.18248,23.0,-8.7
1997,Doug West,198.12,90.7184,38.0,-2.3
1997,Drew Barry,195.58,86.636072,27.0,16.0
1997,Duane Causwell,213.36,108.86208,37.0,-6.1
1997,Duane Ferrell,200.66,97.52228,50.0,-17.8
1997,Ed Gray,190.5,95.25431999999999,30.0,-8.3
1997,Ed Stokes,213.36,119.748288,4.0,-47.4
1997,Eddie Johnson,200.66,97.52228,75.0,-3.9
1997,Eddie Jones,198.12,90.7184,80.0,10.3
1997,Elden Campbell,213.36,115.66596,81.0,1.7
1997,Eldridge Recasner,193.04,86.18248,59.0,-1.9
1997,Elliot Perry,182.88,68.945984,81.0,-6.4
1997,Emanual Davis,195.58,88.45044,45.0,-2.0
1997,Eric Montross,213.36,122.46984,48.0,-12.3
1997,Eric Murdock,185.42,90.7184,82.0,2.0
1997,Eric Piatkowski,200.66,97.52228,67.0,-8.3
1997,Eric Riley,213.36,111.13004,39.0,-6.3
1997,Eric Snow,190.5,92.532768,64.0,-0.3
1997,Eric Washington,193.04,86.18248,66.0,-18.1
1997,Eric Williams,203.2,99.79024,4.0,-7.6
1997,Erick Dampier,210.82,120.20188,82.0,-10.1
1997,Erick Strickland,190.5,95.25431999999999,67.0,-7.4
1997,Ervin Johnson,210.82,111.13004,81.0,-1.3
1997,Etdrick Bohannon,205.74,99.79024,5.0,-20.6
1997,Felton Spencer,213.36,120.20188,68.0,-11.3
1997,Fred Hoiberg,193.04,92.079176,65.0,1.5
1997,Gary Grant,190.5,83.91452,22.0,0.0
1997,Gary Payton,193.04,81.64656,82.0,10.4
1997,Gary Trent,203.2,113.398,54.0,-5.6
1997,George Lynch,203.2,103.418976,82.0,-3.3
1997,George McCloud,203.2,102.0582,63.0,3.5
1997,George Zidek,213.36,113.398,12.0,-12.3
1997,Gerald Madkins,193.04,90.7184,19.0,-2.8
1997,Gerald Wilkins,198.12,102.0582,72.0,-7.6
1997,Glen Rice,203.2,99.79024,82.0,2.0
1997,Glenn Robinson,200.66,104.32616,56.0,0.9
1997,God Shammgod,182.88,76.657048,20.0,-5.9
1997,Grant Hill,203.2,102.0582,81.0,3.2
1997,Grant Long,205.74,112.490816,40.0,1.4
1997,Greg Anderson,208.28,113.398,50.0,-6.9
1997,Greg Anthony,185.42,81.64656,80.0,0.4
1997,Greg Foster,210.82,113.398,78.0,3.0
1997,Greg Graham,193.04,78.92500799999998,6.0,-16.7
1997,Greg Minor,198.12,104.32616,69.0,-0.2
1997,Greg Ostertag,218.44,127.00576,63.0,7.0
1997,Hakeem Olajuwon,213.36,115.66596,47.0,1.8
1997,Harold Ellis,195.58,99.79024,27.0,-9.4
1997,Harvey Grant,205.74,102.0582,65.0,-3.0
1997,Henry James,203.2,99.79024,28.0,-0.5
1997,Herb Williams,208.28,109.76926399999999,27.0,-8.0
1997,Hersey Hawkins,190.5,90.7184,82.0,10.0
1997,Horace Grant,208.28,111.13004,76.0,-1.5
1997,Horacio Llamas,210.82,129.27372,8.0,20.3
1997,Hot Rod Williams,210.82,111.13004,71.0,8.7
1997,Howard Eisley,187.96,81.64656,82.0,0.9
1997,Hubert Davis,195.58,83.007336,81.0,-6.9
1997,Ike Austin,208.28,122.46984,78.0,-2.5
1997,Isaiah Rider,195.58,97.52228,74.0,1.7
1997,Ivano Newbill,208.28,111.13004,28.0,-9.5
1997,J.R. Reid,208.28,112.037224,79.0,1.2
1997,Jack Haley,208.28,108.86208,16.0,-6.8
1997,Jacque Vaughn,185.42,86.18248,45.0,2.9
1997,Jalen Rose,203.2,95.25431999999999,82.0,1.9
1997,Jamal Mashburn,203.2,113.398,48.0,4.4
1997,James Collins,193.04,88.904032,23.0,-13.0
1997,James Cotton,195.58,99.79024,9.0,-36.2
1997,James Robinson,187.96,81.64656,70.0,-11.6
1997,Jamie Feick,203.2,115.66596,45.0,0.3
1997,Jaren Jackson,198.12,97.52228,82.0,9.0
1997,Jason Caffey,203.2,116.119552,80.0,-3.4
1997,Jason Kidd,193.04,96.161504,82.0,5.1
1997,Jason Lawson,210.82,108.86208,17.0,7.4
1997,Jayson Williams,208.28,111.13004,65.0,3.3
1997,Jeff Grayer,195.58,95.25431999999999,5.0,-7.3
1997,Jeff Hornacek,193.04,86.18248,80.0,9.4
1997,Jeff Nordgaard,200.66,102.0582,13.0,4.4
1997,Jerald Honeycutt,205.74,115.212368,38.0,2.1
1997,Jermaine O'Neal,210.82,102.511792,60.0,-0.1
1997,Jerome Kersey,200.66,102.0582,37.0,8.7
1997,Jerome Williams,205.74,93.439952,77.0,6.6
1997,Jerry Stackhouse,198.12,98.883056,79.0,-0.6
1997,Jim Jackson,198.12,99.79024,79.0,-6.1
1997,Jim McIlvaine,215.9,119.748288,78.0,7.0
1997,Jimmy Oliver,195.58,92.98636,1.0,4.2
1997,Joe Dumars,190.5,88.45044,72.0,0.8
1997,Joe Kleine,210.82,115.66596,46.0,-4.0
1997,Joe Smith,208.28,102.0582,79.0,-9.9
1997,Joe Stephens,200.66,95.25431999999999,7.0,-24.2
1997,Joe Wolf,210.82,104.32616,57.0,-9.3
1997,John Crotty,185.42,83.91452,26.0,-5.5
1997,John Starks,195.58,83.91452,82.0,2.4
1997,John Stockton,185.42,79.3786,64.0,13.4
1997,John Thomas,205.74,120.20188,54.0,-2.6
1997,John Wallace,205.74,102.0582,82.0,-10.4
1997,Johnny Newman,200.66,92.98636,74.0,-12.0
1997,Johnny Taylor,205.74,99.79024,12.0,4.8
1997,Jon Barry,195.58,95.25431999999999,49.0,4.7
1997,Jud Buechler,198.12,103.418976,74.0,-0.9
1997,Juwan Howard,205.74,108.86208,64.0,-0.6
1997,Karl Malone,205.74,116.119552,81.0,9.8
1997,Kebu Stewart,203.2,108.408488,15.0,11.7
1997,Keith Askins,203.2,101.604608,46.0,5.5
1997,Keith Booth,198.12,102.511792,6.0,-10.0
1997,Keith Closs,220.98,96.161504,58.0,-8.0
1997,Keith Van Horn,208.28,99.79024,62.0,2.9
1997,Kelvin Cato,210.82,115.66596,74.0,-2.3
1997,Kendall Gill,195.58,97.975872,81.0,1.1
1997,Kenny Anderson,185.42,76.203456,61.0,-0.5
1997,Kerry Kittles,195.58,81.19296800000002,77.0,1.9
1997,Kevin Edwards,190.5,86.18248,39.0,-2.7
1997,Kevin Garnett,210.82,99.79024,82.0,2.5
1997,Kevin Johnson,185.42,86.18248,50.0,6.8
1997,Kevin Ollie,193.04,88.45044,35.0,-1.9
1997,Kevin Salvadori,213.36,104.779752,16.0,-9.4
1997,Kevin Willis,213.36,111.13004,81.0,-1.9
1997,Khalid Reeves,190.5,91.171992,82.0,-4.5
1997,Kiwane Garris,187.96,83.007336,28.0,-17.4
1997,Kobe Bryant,200.66,95.25431999999999,79.0,6.9
1997,Kurt Thomas,205.74,104.32616,5.0,-5.5
1997,LaPhonso Ellis,203.2,108.86208,76.0,-13.2
1997,Lamond Murray,200.66,107.047712,79.0,-8.2
1997,Larry Johnson,200.66,119.294696,70.0,2.3
1997,Larry Robinson,190.5,81.64656,6.0,-2.8
1997,Latrell Sprewell,195.58,86.18248,14.0,-16.7
1997,Lawrence Funderburke,205.74,104.32616,52.0,-7.0
1997,Lawrence Moten,195.58,83.91452,8.0,-29.5
1997,Ledell Eackles,195.58,104.779752,42.0,0.4
1997,Lee Mayberry,185.42,81.64656,79.0,-3.5
1997,Lindsey Hunter,187.96,88.45044,71.0,-0.3
1997,Litterial Green,185.42,88.45044,21.0,-1.0
1997,Lloyd Daniels,200.66,92.98636,6.0,-16.9
1997,Lorenzen Wright,210.82,108.86208,69.0,-5.5
1997,Lorenzo Williams,205.74,90.7184,14.0,-18.2
1997,Loy Vaught,205.74,104.32616,10.0,-16.6
1997,Luc Longley,218.44,132.448864,58.0,7.5
1997,Lucious Harris,195.58,92.98636,50.0,2.0
1997,Mahmoud Abdul-Rauf,185.42,73.481904,31.0,-6.4
1997,Malik Rose,200.66,113.398,53.0,-6.8
1997,Malik Sealy,203.2,90.7184,77.0,4.2
1997,Marcus Camby,210.82,99.79024,63.0,-7.5
1997,Mario Bennett,205.74,106.59412,45.0,5.0
1997,Mario Elie,195.58,95.25431999999999,73.0,-0.6
1997,Mark Bryant,205.74,111.13004,70.0,6.5
1997,Mark Davis,200.66,95.25431999999999,71.0,-4.4
1997,Mark Hendrickson,205.74,99.79024,48.0,-7.6
1997,Mark Jackson,190.5,83.91452,82.0,10.2
1997,Mark Pope,208.28,106.59412,28.0,-0.2
1997,Mark Price,182.88,81.64656,63.0,-3.1
1997,Mark Strickland,208.28,99.79024,51.0,1.3
1997,Mark West,208.28,111.583632,15.0,-4.5
1997,Marko Milic,198.12,106.59412,33.0,7.4
1997,Martin Muursepp,205.74,106.59412,41.0,-3.7
1997,Marty Conlon,210.82,111.13004,18.0,4.4
1997,Matt Bullard,208.28,106.59412,67.0,-3.1
1997,Matt Geiger,215.9,111.13004,78.0,-1.1
1997,Matt Maloney,190.5,90.7184,78.0,-1.9
1997,Maurice Taylor,205.74,117.93392,71.0,-9.5
1997,Michael Cage,205.74,112.490816,79.0,2.4
1997,Michael Curry,195.58,102.965384,82.0,-3.9
1997,Michael Finley,200.66,97.52228,82.0,-6.7
1997,Michael Jordan,198.12,97.975872,82.0,8.5
1997,Michael McDonald,208.28,105.233344,1.0,-71.4
1997,Michael Smith,203.2,104.32616,48.0,-6.6
1997,Michael Stewart,208.28,104.32616,81.0,-3.0
1997,Micheal Williams,187.96,79.3786,25.0,0.4
1997,Mitch Richmond,195.58,97.52228,70.0,-2.6
1997,Mitchell Butler,195.58,95.25431999999999,18.0,2.0
1997,Monty Williams,203.2,102.0582,72.0,0.7
1997,Mookie Blaylock,185.42,83.91452,70.0,8.4
1997,Muggsy Bogues,160.02,63.956472,61.0,-8.4
1997,Nate McMillan,195.58,95.25431999999999,18.0,10.4
1997,Nick Anderson,198.12,103.418976,58.0,0.1
1997,Nick Van Exel,185.42,86.18248,64.0,8.1
1997,Olden Polynice,213.36,113.398,70.0,-5.9
1997,Oliver Miller,205.74,147.4174,64.0,-9.9
1997,Othella Harrington,205.74,106.59412,58.0,-7.3
1997,Otis Thorpe,208.28,111.583632,74.0,-12.5
1997,P.J. Brown,210.82,108.86208,74.0,8.0
1997,Patrick Ewing,213.36,115.66596,26.0,6.6
1997,Pervis Ellison,205.74,95.25431999999999,33.0,0.8
1997,Pete Chilcutt,208.28,108.86208,82.0,-8.3
1997,Pete Myers,198.12,81.64656,9.0,6.8
1997,Pooh Richardson,185.42,81.64656,69.0,-12.8
1997,Popeye Jones,203.2,120.20188,14.0,-1.4
1997,Priest Lauderdale,223.52,147.4174,39.0,-6.2
1997,Randy Brown,187.96,86.636072,71.0,3.0
1997,Randy Livingston,193.04,95.25431999999999,12.0,-5.0
1997,Rasheed Wallace,210.82,102.0582,77.0,4.5
1997,Ray Allen,195.58,92.98636,82.0,-0.9
1997,Reggie Geary,187.96,84.821704,62.0,7.5
1997,Reggie Hanson,203.2,88.45044,8.0,7.3
1997,Reggie Jordan,193.04,88.45044,57.0,6.8
1997,Reggie Miller,200.66,83.91452,81.0,10.5
1997,Reggie Slater,200.66,115.66596,78.0,-7.2
1997,Rex Chapman,193.04,88.45044,68.0,3.2
1997,Rex Walters,193.04,86.18248,38.0,-9.9
1997,Rick Brunson,193.04,88.45044,38.0,-1.4
1997,Rick Fox,200.66,109.76926399999999,82.0,7.8
1997,Rick Mahorn,208.28,117.93392,59.0,5.5
1997,Ricky Pierce,193.04,97.52228,39.0,-12.5
1997,Rik Smits,223.52,120.20188,73.0,10.7
1997,Robert Horry,208.28,99.79024,72.0,11.6
1997,Robert Pack,187.96,86.18248,12.0,-19.7
1997,Rod Strickland,190.5,83.91452,76.0,1.3
1997,Rodney Rogers,200.66,115.66596,76.0,-10.0
1997,Rodrick Rhodes,198.12,102.0582,58.0,-4.2
1997,Ron Harper,198.12,97.975872,82.0,10.5
1997,Ron Mercer,200.66,95.25431999999999,80.0,-2.8
1997,Rony Seikaly,210.82,114.758776,56.0,-7.5
1997,Roy Rogers,208.28,106.59412,15.0,-21.7
1997,Rusty LaRue,190.5,83.91452,14.0,9.9
1997,Sam Cassell,190.5,83.91452,75.0,2.1
1997,Sam Mack,200.66,99.79024,57.0,-10.5
1997,Sam Mitchell,200.66,97.52228,81.0,1.8
1997,Sam Perkins,205.74,117.93392,81.0,10.8
1997,Samaki Walker,205.74,108.86208,41.0,-11.2
1997,Scot Pollard,210.82,120.20188,33.0,0.8
1997,Scott Brooks,180.34,74.84268,43.0,-5.0
1997,Scott Burrell,200.66,98.883056,80.0,7.2
1997,Scott Williams,208.28,104.32616,58.0,-3.0
1997,Scottie Pippen,200.66,103.418976,44.0,8.9
1997,Sean Elliott,203.2,92.98636,36.0,3.4
1997,Sean Higgins,205.74,92.98636,2.0,-49.8
1997,Sean Rooks,208.28,117.93392,41.0,1.6
1997,Shandon Anderson,198.12,95.25431999999999,82.0,3.7
1997,Shaquille O'Neal,215.9,142.88148,60.0,15.6
1997,Shareef Abdur-Rahim,205.74,104.32616,82.0,-8.4
1997,Sharone Wright,210.82,117.93392,7.0,1.2
1997,Shawn Bradley,228.6,112.490816,64.0,-2.8
1997,Shawn Kemp,208.28,116.119552,80.0,5.3
1997,Shawn Respert,187.96,88.45044,57.0,-11.9
1997,Shawnelle Scott,210.82,113.398,41.0,6.2
1997,Shea Seals,195.58,95.25431999999999,4.0,-13.1
1997,Sherman Douglas,185.42,88.45044,80.0,1.6
1997,Spud Webb,167.64,60.327736,4.0,-24.6
1997,Stacey Augmon,203.2,92.98636,71.0,0.2
1997,Stanley Roberts,213.36,131.54168,74.0,-0.3
1997,Stephen Howard,205.74,102.0582,13.0,-16.2
1997,Stephon Marbury,187.96,81.64656,82.0,0.9
1997,Steve Henson,185.42,81.64656,23.0,10.2
1997,Steve Kerr,190.5,82.10015200000002,50.0,5.5
1997,Steve Nash,190.5,88.45044,76.0,8.1
1997,Steven Smith,203.2,100.243832,73.0,4.4
1997,Stojko Vrankovic,218.44,117.93392,65.0,-6.9
1997,Tariq Abdul-Wahad,198.12,101.151016,59.0,-7.0
1997,Terrell Brandon,180.34,78.471416,50.0,2.5
1997,Terry Cummings,205.74,113.398,74.0,1.1
1997,Terry Davis,208.28,113.398,74.0,-1.2
1997,Terry Dehere,193.04,86.18248,77.0,-7.2
1997,Terry Mills,208.28,113.398,50.0,2.3
1997,Terry Porter,190.5,88.45044,82.0,3.1
1997,Theo Ratliff,208.28,102.0582,82.0,-0.4
1997,Tim Breaux,200.66,97.52228,6.0,1.2
1997,Tim Duncan,213.36,112.490816,82.0,8.0
1997,Tim Hardaway,182.88,88.45044,81.0,8.1
1997,Tim Kempton,208.28,111.13004,8.0,-12.7
1997,Tim Legler,193.04,90.7184,8.0,-5.6
1997,Tim Thomas,208.28,104.32616,77.0,-4.9
1997,Todd Day,198.12,85.275296,5.0,9.7
1997,Todd Fuller,210.82,115.66596,57.0,-4.6
1997,Tom Chambers,208.28,99.79024,1.0,-17.8
1997,Tom Gugliotta,208.28,108.86208,41.0,3.2
1997,Tom Hammonds,205.74,102.0582,57.0,-2.3
1997,Toni Kukoc,210.82,105.233344,74.0,10.2
1997,Tony Battie,210.82,108.86208,65.0,-15.6
1997,Tony Delk,187.96,87.089664,77.0,-9.3
1997,Tony Dumas,198.12,86.18248,7.0,11.0
1997,Tony Farmer,205.74,111.13004,27.0,-6.4
1997,Tony Massenburg,205.74,113.398,61.0,-10.5
1997,Tony Smith,190.5,83.91452,7.0,-13.7
1997,Tracy McGrady,203.2,95.25431999999999,64.0,-9.5
1997,Tracy Murray,200.66,103.418976,82.0,-0.2
1997,Travis Best,180.34,82.553744,82.0,2.2
1997,Travis Knight,213.36,106.59412,74.0,-4.9
1997,Travis Williams,200.66,113.398,39.0,-5.4
1997,Troy Hudson,185.42,80.73937600000002,8.0,-6.4
1997,Tyrone Corbin,198.12,102.0582,79.0,7.0
1997,Tyrone Hill,205.74,113.398,57.0,1.1
1997,Tyus Edney,177.8,68.945984,52.0,0.2
1997,Vernon Maxwell,193.04,81.64656,42.0,2.9
1997,Vin Baker,210.82,113.398,82.0,7.7
1997,Vincent Askew,198.12,95.25431999999999,30.0,0.0
1997,Vinny Del Negro,193.04,90.7184,54.0,4.0
1997,Vitaly Potapenko,208.28,127.00576,80.0,0.1
1997,Vlade Divac,215.9,117.93392,64.0,5.5
1997,Voshon Lenard,193.04,92.98636,81.0,7.4
1997,Walt Williams,203.2,104.32616,59.0,-7.5
1997,Walter McCarty,208.28,104.32616,82.0,-4.5
1997,Wesley Person,198.12,88.45044,82.0,3.5
1997,Will Perdue,213.36,108.86208,79.0,7.1
1997,William Cunningham,210.82,113.398,7.0,27.4
1997,Willie Burton,203.2,95.25431999999999,13.0,-6.8
1997,Xavier McDaniel,200.66,92.98636,20.0,-2.1
1997,Yinka Dare,213.36,120.20188,10.0,-15.9
1997,Zan Tabak,213.36,111.13004,57.0,-11.4
1997,Zydrunas Ilgauskas,220.98,117.93392,82.0,4.4
1998,A.C. Green,205.74,102.0582,50.0,-5.6
1998,Aaron McKie,195.58,94.800728,50.0,-1.9
1998,Aaron Williams,205.74,102.0582,40.0,-11.2
1998,Adam Keefe,205.74,104.32616,44.0,4.2
1998,Adonal Foyle,208.28,113.398,44.0,-3.9
1998,Adonis Jordan,180.34,77.11064,4.0,-36.4
1998,Al Harrington,205.74,104.32616,21.0,-8.3
1998,Alan Henderson,205.74,106.59412,38.0,-3.1
1998,Allan Houston,198.12,90.7184,50.0,1.8
1998,Allen Iverson,182.88,74.84268,48.0,3.6
1998,Alonzo Mourning,208.28,118.38751200000002,46.0,10.6
1998,Alvin Sims,193.04,106.59412,4.0,-30.0
1998,Alvin Williams,195.58,83.91452,50.0,-3.1
1998,Andrae Patterson,205.74,107.954896,35.0,-1.6
1998,Andrew DeClercq,208.28,104.32616,47.0,-2.6
1998,Andrew Gaze,200.66,92.98636,19.0,27.4
1998,Andrew Lang,210.82,111.13004,21.0,-7.1
1998,Anfernee Hardaway,200.66,97.52228,50.0,1.9
1998,Antawn Jamison,205.74,101.151016,47.0,-3.0
1998,Anthony Avent,205.74,106.59412,5.0,5.4
1998,Anthony Johnson,190.5,86.18248,49.0,-1.8
1998,Anthony Miller,205.74,115.66596,29.0,7.2
1998,Anthony Parker,198.12,97.52228,2.0,38.3
1998,Anthony Peeler,193.04,94.347136,28.0,3.4
1998,Antoine Carr,205.74,122.46984,18.0,-6.4
1998,Antoine Walker,205.74,111.13004,42.0,-6.2
1998,Antonio Daniels,193.04,90.7184,47.0,10.1
1998,Antonio Davis,205.74,104.32616,49.0,1.2
1998,Antonio Lang,203.2,92.98636,10.0,-23.9
1998,Antonio McDyess,205.74,99.79024,50.0,-5.9
1998,Armen Gilliam,205.74,117.93392,34.0,-1.3
1998,Arvydas Sabonis,220.98,132.448864,50.0,4.4
1998,Austin Croshere,205.74,106.59412,27.0,-12.5
1998,Avery Johnson,180.34,81.64656,50.0,9.7
1998,B.J. Armstrong,187.96,83.91452,32.0,-5.2
1998,Ben Davis,205.74,108.86208,8.0,16.6
1998,Ben Wallace,205.74,108.86208,46.0,1.8
1998,Benoit Benjamin,213.36,113.398,6.0,-1.8
1998,Bill Curley,205.74,99.79024,35.0,5.9
1998,Bill Wennington,213.36,125.644984,38.0,-7.7
1998,Billy Owens,203.2,99.79024,21.0,-2.3
1998,Bimbo Coles,187.96,82.553744,48.0,-2.7
1998,Bison Dele,210.82,117.93392,49.0,2.1
1998,Blue Edwards,193.04,90.7184,24.0,-1.1
1998,Bo Outlaw,203.2,95.25431999999999,31.0,-0.5
1998,Bob Sura,195.58,90.7184,50.0,-4.0
1998,Bobby Jackson,185.42,83.91452,50.0,-1.7
1998,Bobby Phills,195.58,102.511792,43.0,3.4
1998,Bonzi Wells,195.58,95.25431999999999,7.0,-8.0
1998,Brad Miller,210.82,113.398,38.0,6.6
1998,Brandon Williams,198.12,97.52228,3.0,-38.9
1998,Brent Barry,198.12,88.45044,37.0,-11.2
1998,Brent Price,185.42,83.91452,40.0,1.6
1998,Brevin Knight,177.8,78.471416,39.0,1.1
1998,Brian Evans,203.2,99.79024,16.0,-2.5
1998,Brian Grant,205.74,115.212368,48.0,8.4
1998,Brian Shaw,198.12,90.7184,1.0,-31.2
1998,Brian Skinner,205.74,115.66596,21.0,0.5
1998,Bruce Bowen,200.66,90.7184,30.0,-3.9
1998,Bruno Sundov,218.44,99.79024,3.0,-64.9
1998,Bryant Reeves,213.36,124.7378,25.0,-12.1
1998,Bryant Stith,195.58,94.347136,46.0,-9.3
1998,Bryce Drew,190.5,83.91452,34.0,-1.2
1998,Bryon Russell,200.66,102.0582,50.0,9.5
1998,Calbert Cheaney,200.66,97.52228,50.0,-1.2
1998,Carl Herrera,205.74,102.0582,28.0,-7.8
1998,Carlos Rogers,210.82,99.79024,2.0,24.9
1998,Casey Shaw,210.82,117.93392,9.0,-10.7
1998,Cedric Ceballos,198.12,86.18248,13.0,-8.5
1998,Cedric Henderson,200.66,102.0582,50.0,-3.2
1998,Charles Barkley,198.12,114.305184,42.0,4.7
1998,Charles O'Bannon,195.58,94.800728,18.0,11.4
1998,Charles Oakley,205.74,111.13004,50.0,-0.4
1998,Charles R. Jones,190.5,81.64656,29.0,-12.2
1998,Charles Shackleford,210.82,111.13004,32.0,-5.4
1998,Charles Smith,193.04,87.996848,23.0,-15.4
1998,Charlie Ward,187.96,86.18248,50.0,2.6
1998,Chauncey Billups,190.5,91.625584,45.0,-6.0
1998,Cherokee Parks,210.82,108.86208,48.0,-12.4
