Year,Name,Age,FG%,FT%,PTS,AST,STL,BLK,TOV,Salary,player_height,player_weight,gp,net_rating,Salary Cap
2013,Ekpe Udoh,25.0,0.435,0.748,323.0,43.0,39.0,85.0,43.0,4469548.0,208.28,111.13004,42.0,-9.2,58044000
2013,Elton Brand,33.0,0.473,0.71,518.0,70.0,50.0,90.0,57.0,4000000.0,205.74,115.212368,73.0,-1.3,58044000
2013,Enes Kanter,20.0,0.544,0.795,506.0,31.0,28.0,32.0,101.0,4505280.0,210.82,112.037224,80.0,-12.8,58044000
2013,Eric Bledsoe,23.0,0.445,0.7909999999999999,643.0,233.0,109.0,55.0,137.0,2626474.0,185.42,88.45044,43.0,4.9,58044000
2013,Eric Gordon,24.0,0.402,0.8420000000000001,713.0,137.0,45.0,8.0,117.0,14283844.0,193.04,97.52228000000001,64.0,-6.2,58044000
2013,Ersan Ilyasova,25.0,0.462,0.7959999999999999,962.0,117.0,68.0,36.0,75.0,7900000.0,208.28,106.59411999999999,55.0,-9.9,58044000
2013,Evan Fournier,20.0,0.493,0.769,202.0,44.0,19.0,1.0,32.0,1422720.0,198.12,90.7184,76.0,0.1,58044000
2013,Evan Turner,24.0,0.419,0.74,1094.0,354.0,71.0,17.0,187.0,6679867.0,200.66,99.79024,81.0,-7.0,58044000
2013,Francisco Garcia,31.0,0.4003333333333334,0.8569999999999999,214.0,42.0,30.666666666666668,25.333333333333332,21.333333333333332,1265977.0,200.66,88.45044,55.0,3.3,58044000
2013,Garrett Temple,26.0,0.40700000000000003,0.703,262.0,115.0,50.0,17.0,61.0,884293.0,198.12,88.45044,75.0,-5.6,58044000
2013,Gary Neal,28.0,0.41200000000000003,0.865,645.0,129.0,30.0,2.0,69.0,3250000.0,193.04,95.25432,52.0,-8.8,58044000
2013,George Hill,26.0,0.44299999999999995,0.8170000000000001,1076.0,355.0,81.0,26.0,116.0,8000000.0,190.5,85.275296,76.0,6.2,58044000
2013,Gerald Green,27.0,0.366,0.8,421.0,50.0,19.0,23.0,53.0,3500000.0,203.2,95.25432,82.0,1.2,58044000
2013,Gerald Henderson,25.0,0.447,0.8240000000000001,1055.0,177.0,68.0,34.0,108.0,6000000.0,195.58,97.52228000000001,77.0,-0.9,58044000
2013,Gerald Wallace,30.0,0.397,0.637,531.0,181.0,97.0,46.0,110.0,10105855.0,200.66,99.79024,58.0,-6.2,58044000
2013,Goran Dragic,26.0,0.44299999999999995,0.748,1134.0,569.0,124.0,26.0,212.0,7500000.0,190.5,86.18248,76.0,6.5,58044000
2013,Gordon Hayward,22.0,0.435,0.8270000000000001,1017.0,213.0,58.0,38.0,120.0,3452183.0,203.2,99.79024,77.0,-8.4,58044000
2013,Greg Monroe,22.0,0.486,0.6890000000000001,1298.0,281.0,105.0,55.0,234.0,4086454.0,210.82,113.398,82.0,-4.1,58044000
2013,Greg Smith,22.0,0.62,0.623,421.0,25.0,18.0,40.0,41.0,15605.0,208.28,113.398,11.0,-4.7,58044000
2013,Greivis Vasquez,26.0,0.433,0.805,1083.0,704.0,66.0,6.0,247.0,2150188.0,198.12,95.707912,79.0,4.3,58044000
2013,Gustavo Ayon,27.0,0.5606666666666668,0.32766666666666666,136.0,47.333333333333336,14.666666666666666,11.333333333333334,31.333333333333332,1500000.0,208.28,113.398,26.0,-1.6,58044000
2013,Harrison Barnes,20.0,0.439,0.758,748.0,98.0,52.0,14.0,101.0,2923920.0,203.2,95.25432,78.0,-0.8,58044000
2013,Hasheem Thabeet,25.0,0.604,0.604,160.0,11.0,30.0,60.0,41.0,1200000.0,220.98,119.294696,23.0,4.2,58044000
2013,Hedo Turkoglu,33.0,0.264,0.5,32.0,23.0,7.0,1.0,12.0,473357.0,208.28,99.79024,38.0,2.2,58044000
2013,Ian Mahinmi,26.0,0.45299999999999996,0.608,402.0,27.0,39.0,66.0,92.0,4000000.0,210.82,113.398,77.0,1.2,58044000
2013,Iman Shumpert,22.0,0.396,0.7659999999999999,305.0,75.0,43.0,7.0,37.0,1703760.0,195.58,99.79024,74.0,5.2,58044000
2013,Ish Smith,24.0,0.34400000000000003,0.429,104.0,72.0,17.0,7.5,32.0,951463.0,182.88,79.3786,70.0,0.9,58044000
2013,J.J. Barea,28.0,0.41700000000000004,0.784,834.0,294.0,32.0,0.0,145.0,4687000.0,182.88,80.73937600000002,79.0,-4.3,58044000
2013,JaVale McGee,25.0,0.575,0.591,717.0,24.0,30.0,157.0,90.0,10750000.0,213.36,122.46983999999999,5.0,0.1,58044000
2013,Jae Crowder,22.0,0.384,0.644,392.0,94.0,63.0,17.0,49.0,788872.0,198.12,106.59411999999999,78.0,12.1,58044000
2013,Jamal Crawford,32.0,0.43799999999999994,0.871,1255.0,193.0,79.0,13.0,146.0,5225000.0,195.58,90.7184,69.0,6.1,58044000
2013,James Harden,23.0,0.43799999999999994,0.851,2023.0,455.0,142.0,38.0,295.0,13701250.0,195.58,99.79024,73.0,7.6,58044000
2013,James Johnson,25.0,0.413,0.597,276.0,58.0,41.0,50.0,68.0,634610.0,205.74,112.490816,52.0,6.4,58044000
2013,James Jones,32.0,0.344,0.5,60.0,13.0,2.0,6.0,3.0,1500000.0,203.2,97.52228000000001,20.0,19.5,58044000
2013,Jan Vesely,22.0,0.5,0.308,126.0,28.0,15.0,17.0,27.0,3340920.0,213.36,109.769264,54.0,-8.8,58044000
2013,Jannero Pargo,33.0,0.34025,0.9530000000000001,103.5,33.5,9.0,1.5,20.5,884293.0,185.42,83.91452,29.0,-11.7,58044000
2013,Jared Cunningham,21.0,0.429,1.0,16.0,1.0,1.0,0.0,2.0,46404.0,193.04,88.45044,13.0,-0.9,58044000
2013,Jared Dudley,27.0,0.46799999999999997,0.7959999999999999,861.0,203.0,75.0,8.0,101.0,4250000.0,200.66,102.0582,74.0,6.2,58044000
2013,Jared Sullinger,20.0,0.493,0.746,270.0,35.0,22.0,22.0,29.0,1365720.0,205.74,117.93392,74.0,-2.9,58044000
2013,Jarrett Jack,29.0,0.452,0.843,1023.0,439.0,60.0,11.0,157.0,6300000.0,190.5,90.7184,80.0,-5.0,58044000
2013,Jarvis Varnado,24.0,0.4645,0.5,7.0,2.0,1.0,1.0,3.5,171696.0,205.74,104.32616,24.0,-11.6,58044000
2013,Jason Collins,34.0,0.27499999999999997,0.8063333333333333,27.333333333333332,5.333333333333333,8.0,6.666666666666667,12.0,275691.0,213.36,115.66596000000001,22.0,-9.2,58044000
2013,Jason Smith,26.0,0.49,0.843,420.0,34.0,15.0,45.0,55.0,2500000.0,213.36,108.86208,31.0,-2.7,58044000
2013,Jason Terry,35.0,0.434,0.87,799.0,198.0,66.0,11.0,102.0,5625313.0,187.96,81.64656,35.0,-6.2,58044000
2013,Jason Thompson,26.0,0.502,0.6940000000000001,891.0,84.0,48.0,61.0,101.0,5643750.0,210.82,113.398,82.0,-0.3,58044000
2013,Jeff Adrien,26.0,0.429,0.65,209.0,36.0,18.0,27.0,32.0,916099.0,200.66,111.13004,53.0,-3.7,58044000
2013,Jeff Ayres,25.0,0.484,0.9129999999999999,145.0,15.0,6.0,12.0,23.0,1750000.0,205.74,113.398,73.0,7.0,58044000
2013,Jeff Green,26.0,0.467,0.8079999999999999,1036.0,128.0,56.0,68.0,132.0,8700000.0,205.74,106.59411999999999,82.0,-7.3,58044000
2013,Jeff Teague,24.0,0.451,0.8809999999999999,1166.0,579.0,117.0,28.0,230.0,8000000.0,187.96,82.10015200000002,79.0,1.6,58044000
2013,Jeffery Taylor,23.0,0.431,0.728,472.0,63.0,47.0,15.0,48.0,788872.0,200.66,102.0582,26.0,-6.9,58044000
2013,Jeremy Evans,25.0,0.614,0.636,75.0,11.0,8.0,13.0,8.0,1660257.0,205.74,89.357624,66.0,-7.4,58044000
2013,Jeremy Lamb,20.0,0.353,1.0,71.0,5.0,2.0,2.0,6.0,2111160.0,195.58,83.91452,78.0,8.1,58044000
2013,Jeremy Lin,24.0,0.441,0.785,1095.0,497.0,134.0,29.0,236.0,8374646.0,190.5,90.7184,71.0,5.1,58044000
2013,Jeremy Tyler,21.0,0.375,0.667,22.0,1.0,1.0,2.0,6.0,556584.0,208.28,113.398,41.0,-4.6,58044000
2013,Jermaine O'Neal,34.0,0.48200000000000004,0.835,454.0,42.0,19.0,78.0,73.0,2000000.0,210.82,115.66596000000001,44.0,3.5,58044000
2013,Jerryd Bayless,24.0,0.419,0.836,693.0,264.0,59.0,17.0,120.0,3135000.0,190.5,90.7184,72.0,-4.4,58044000
2013,Jimmer Fredette,23.0,0.42100000000000004,0.8590000000000001,494.0,92.0,31.0,3.0,68.0,239279.0,187.96,88.45044,49.0,-1.8,58044000
2013,Jimmy Butler,23.0,0.467,0.8029999999999999,705.0,115.0,78.0,31.0,62.0,1112880.0,200.66,99.79024,67.0,4.2,58044000
2013,Joakim Noah,27.0,0.48100000000000004,0.7509999999999999,784.0,262.0,78.0,141.0,176.0,11100000.0,210.82,105.23334399999999,80.0,3.9,58044000
2013,Jodie Meeks,25.0,0.387,0.8959999999999999,618.0,69.0,58.0,5.0,52.0,1550000.0,193.04,94.34713599999999,77.0,-8.9,58044000
2013,Joe Johnson,31.0,0.423,0.82,1170.0,253.0,49.0,14.0,123.0,21466718.0,200.66,108.86208,79.0,1.1,58044000
2013,Joel Anthony,30.0,0.515,0.607,87.0,13.0,13.0,42.0,22.0,3800000.0,205.74,111.13004,33.0,-3.5,58044000
2013,Joel Freeland,25.0,0.408,0.667,134.0,13.0,13.0,11.0,19.0,2897976.0,208.28,102.0582,52.0,0.5,58044000
2013,John Henson,22.0,0.48200000000000004,0.5329999999999999,380.0,31.0,19.0,42.0,47.0,1905360.0,210.82,99.79024,70.0,-11.5,58044000
2013,John Jenkins,21.0,0.446,0.843,374.0,56.0,12.0,10.0,40.0,1258800.0,193.04,97.52228000000001,13.0,-4.8,58044000
2013,John Salmons,33.0,0.39899999999999997,0.773,672.0,226.0,51.0,25.0,85.0,7583000.0,198.12,93.89354399999999,78.0,-0.1,58044000
2013,John Wall,22.0,0.441,0.804,906.0,373.0,65.0,37.0,157.0,7459925.0,193.04,88.45044,82.0,2.9,58044000
2013,Jon Leuer,23.0,0.4876666666666667,0.45533333333333337,37.333333333333336,5.333333333333333,4.0,0.0,5.333333333333333,900000.0,208.28,103.418976,49.0,-1.0,58044000
2013,Jonas Jerebko,25.0,0.449,0.773,377.0,43.0,38.0,8.0,42.0,4500000.0,208.28,104.779752,64.0,-6.9,58044000
2013,Jonas Valanciunas,20.0,0.557,0.789,554.0,45.0,17.0,78.0,94.0,3526440.0,210.82,104.779752,81.0,2.5,58044000
2013,Jordan Crawford,24.0,0.415,0.8079999999999999,542.6666666666666,150.0,26.0,4.666666666666667,94.0,2162419.0,193.04,88.45044,81.0,-5.0,58044000
2013,Jordan Hamilton,22.0,0.418,0.5,208.0,23.0,15.0,8.0,19.0,1169880.0,200.66,99.79024,60.0,-4.0,58044000
2013,Jose Calderon,31.0,0.496,0.899,550.6666666666666,345.3333333333333,38.666666666666664,5.333333333333333,84.0,6791570.0,190.5,95.707912,81.0,0.5,58044000
2013,Josh Smith,27.0,0.465,0.517,1327.0,321.0,94.0,136.0,226.0,13500000.0,205.74,102.0582,77.0,-4.1,58044000
2013,Jrue Holiday,22.0,0.431,0.752,1383.0,625.0,123.0,32.0,292.0,9713484.0,193.04,92.98635999999999,34.0,1.5,58044000
2013,Kawhi Leonard,21.0,0.494,0.825,689.0,93.0,97.0,32.0,62.0,1887840.0,200.66,104.32616,66.0,9.6,58044000
2013,Keith Bogans,32.0,0.38,0.647,311.0,76.0,28.0,4.0,49.0,5058198.0,195.58,97.52228000000001,6.0,-9.2,58044000
2013,Kemba Walker,22.0,0.423,0.7979999999999999,1455.0,471.0,160.0,31.0,200.0,2568360.0,185.42,83.46092800000002,73.0,3.1,58044000
2013,Kendall Marshall,21.0,0.371,0.5710000000000001,143.0,143.0,22.0,4.0,57.0,547570.0,193.04,88.45044,54.0,-5.7,58044000
2013,Kendrick Perkins,28.0,0.457,0.611,330.0,111.0,43.0,83.0,109.0,8727437.0,208.28,122.46983999999999,62.0,1.9,58044000
2013,Kenneth Faried,23.0,0.552,0.613,923.0,77.0,81.0,83.0,113.0,1367640.0,203.2,103.418976,80.0,-2.8,58044000
2013,Kent Bazemore,23.0,0.371,0.614,123.0,22.0,17.0,4.0,18.0,788872.0,195.58,91.171992,67.0,-11.8,58044000
2013,Kevin Durant,24.0,0.51,0.905,2280.0,374.0,116.0,105.0,280.0,17832627.0,205.74,108.86208,81.0,8.0,58044000
2013,Kevin Garnett,36.0,0.496,0.7859999999999999,1004.0,159.0,78.0,62.0,110.0,12433735.0,210.82,114.758776,54.0,-1.3,58044000
2013,Kevin Love,24.0,0.35200000000000004,0.7040000000000001,330.0,42.0,13.0,9.0,39.0,14693906.0,208.28,110.22285600000001,77.0,4.4,58044000
2013,Kevin Martin,29.0,0.45,0.89,1077.0,106.0,72.0,8.0,101.0,6500000.0,200.66,89.357624,68.0,2.2,58044000
2013,Kevin Seraphin,23.0,0.461,0.693,721.0,57.0,24.0,59.0,130.0,2761114.0,208.28,126.098576,53.0,-4.6,58044000
2013,Khris Middleton,21.0,0.44,0.8440000000000001,165.0,28.0,15.0,4.0,11.0,788872.0,203.2,98.429464,82.0,-8.2,58044000
2013,Kirk Hinrich,32.0,0.377,0.7140000000000001,459.0,314.0,63.0,25.0,99.0,4059000.0,193.04,86.18248,73.0,3.4,58044000
2013,Klay Thompson,22.0,0.42200000000000004,0.841,1359.0,183.0,86.0,45.0,157.0,2317920.0,200.66,92.98635999999999,81.0,9.5,58044000
2013,Kobe Bryant,34.0,0.46299999999999997,0.8390000000000001,2133.0,469.0,106.0,25.0,287.0,30453805.0,198.12,92.98635999999999,6.0,-10.5,58044000
2013,Kosta Koufos,23.0,0.581,0.5579999999999999,648.0,32.0,44.0,103.0,53.0,3000000.0,213.36,120.20188,80.0,2.2,58044000
2013,Kris Humphries,27.0,0.44799999999999995,0.789,375.0,32.0,16.0,33.0,57.0,12000000.0,205.74,106.59411999999999,69.0,-7.3,58044000
2013,Kyle Korver,31.0,0.461,0.8590000000000001,810.0,146.0,70.0,37.0,70.0,6760563.0,200.66,96.16150400000001,71.0,2.9,58044000
2013,Kyle Lowry,26.0,0.401,0.795,791.0,435.0,94.0,24.0,157.0,6210000.0,182.88,92.98635999999999,79.0,4.6,58044000
2013,Kyle Singler,24.0,0.428,0.8059999999999999,720.0,77.0,57.0,37.0,98.0,1045000.0,203.2,104.32616,82.0,-4.8,58044000
2013,Kyrie Irving,20.0,0.452,0.855,1325.0,350.0,89.0,21.0,191.0,5607240.0,190.5,87.543256,71.0,-5.1,58044000
2013,LaMarcus Aldridge,27.0,0.484,0.81,1560.0,192.0,62.0,91.0,143.0,14878000.0,210.82,108.86208,69.0,7.1,58044000
2013,Lance Stephenson,22.0,0.46,0.652,687.0,223.0,81.0,16.0,109.0,1005000.0,195.58,104.32616,78.0,6.1,58044000
2013,Landry Fields,24.0,0.457,0.642,240.0,60.0,32.0,8.0,42.0,6250000.0,200.66,97.52228000000001,30.0,-1.2,58044000
2013,Larry Sanders,24.0,0.506,0.618,696.0,83.0,53.0,201.0,87.0,3053368.0,210.82,106.59411999999999,23.0,-9.3,58044000
2013,Lavoy Allen,23.0,0.45399999999999996,0.7170000000000001,455.0,73.0,24.0,55.0,55.0,3060000.0,205.74,115.66596000000001,65.0,-9.3,58044000
2013,LeBron James,28.0,0.565,0.753,2036.0,551.0,129.0,67.0,226.0,19067500.0,203.2,113.398,77.0,7.9,58044000
2013,Leandro Barbosa,30.0,0.43,0.7559999999999999,215.0,58.0,17.0,6.0,21.0,410936.0,190.5,87.996848,20.0,4.9,58044000
2013,Lou Amundson,30.0,0.3973333333333333,0.3443333333333333,50.666666666666664,7.333333333333333,10.666666666666666,8.0,12.666666666666666,48854.0,205.74,102.0582,19.0,-4.4,58044000
2013,Lou Williams,26.0,0.42200000000000004,0.868,551.0,139.0,44.0,10.0,74.0,5225000.0,185.42,79.3786,60.0,-5.1,58044000
2013,Luis Scola,32.0,0.47200000000000003,0.787,1048.0,182.0,67.0,35.0,126.0,4508504.0,205.74,108.86208,82.0,0.1,58044000
2013,Luke Babbitt,23.0,0.368,0.769,244.0,29.0,14.0,5.0,22.0,387995.0,205.74,102.0582,27.0,7.2,58044000
2013,Luke Ridnour,31.0,0.45299999999999996,0.848,939.0,311.0,82.0,15.0,130.0,4420000.0,187.96,79.3786,61.0,-8.2,58044000
2013,Luol Deng,27.0,0.426,0.816,1237.0,222.0,81.0,32.0,144.0,14275000.0,205.74,99.79024,63.0,-0.5,58044000
2013,Malcolm Thomas,24.0,0.35200000000000004,0.625,10.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.0,702233.0,205.74,102.0582,8.0,3.3,58044000
2013,Manu Ginobili,35.0,0.425,0.7959999999999999,705.0,274.0,80.0,13.0,132.0,7500000.0,198.12,92.98635999999999,68.0,12.9,58044000
2013,MarShon Brooks,24.0,0.46299999999999997,0.7340000000000001,394.0,76.0,34.0,16.0,69.0,1210080.0,195.58,90.7184,35.0,4.2,58044000
2013,Marc Gasol,28.0,0.494,0.848,1127.0,318.0,80.0,139.0,157.0,14860523.0,215.9,120.20188,59.0,-0.5,58044000
2013,Marcin Gortat,28.0,0.521,0.652,680.0,75.0,40.0,98.0,99.0,7727280.0,210.82,108.86208,81.0,4.8,58044000
2013,Marco Belinelli,26.0,0.395,0.8390000000000001,702.0,148.0,44.0,6.0,82.0,2750000.0,195.58,95.25432,80.0,7.3,58044000
2013,Marcus Morris,23.0,0.4183333333333334,0.5406666666666667,397.3333333333333,41.333333333333336,30.0,13.333333333333334,51.333333333333336,1987320.0,205.74,106.59411999999999,82.0,4.7,58044000
2013,Marcus Thornton,25.0,0.429,0.8809999999999999,916.0,91.0,61.0,4.0,68.0,8050000.0,193.04,92.98635999999999,72.0,-0.6,58044000
2013,Mario Chalmers,26.0,0.429,0.795,666.0,273.0,118.0,12.0,119.0,4000000.0,187.96,86.18248,73.0,8.1,58044000
2013,Markieff Morris,23.0,0.40700000000000003,0.732,670.0,108.0,77.0,64.0,104.0,2091840.0,208.28,111.13004,81.0,4.2,58044000
2013,Marquis Teague,19.0,0.381,0.563,99.0,63.0,9.0,7.0,35.0,1074720.0,187.96,86.18248,40.0,-9.2,58044000
2013,Marreese Speights,25.0,0.44366666666666665,0.7643333333333332,438.6666666666667,31.333333333333332,16.0,35.333333333333336,53.333333333333336,3500000.0,208.28,115.66596000000001,79.0,-5.8,58044000
2013,Martell Webster,26.0,0.442,0.848,869.0,143.0,49.0,17.0,90.0,5150000.0,200.66,104.32616,78.0,-0.5,58044000
2013,Marvin Williams,26.0,0.423,0.778,529.0,77.0,37.0,38.0,60.0,7500000.0,205.74,107.501304,66.0,-5.6,58044000
2013,Matt Barnes,32.0,0.462,0.7440000000000001,822.0,123.0,82.0,63.0,90.0,3250000.0,200.66,102.511792,63.0,9.2,58044000
2013,Matt Bonner,32.0,0.48700000000000004,0.733,288.0,36.0,17.0,19.0,16.0,3945000.0,208.28,106.59411999999999,61.0,7.0,58044000
2013,Maurice Harkless,19.0,0.461,0.57,625.0,50.0,88.0,62.0,69.0,1809840.0,205.74,99.79024,80.0,-7.2,58044000
2013,Meyers Leonard,20.0,0.545,0.809,377.0,33.0,11.0,38.0,49.0,2222160.0,215.9,111.13004,40.0,-12.2,58044000
2013,Michael Kidd-Gilchrist,19.0,0.45799999999999996,0.7490000000000001,704.0,117.0,54.0,70.0,101.0,4809840.0,200.66,105.23334399999999,62.0,2.0,58044000
2013,Mike Conley,25.0,0.44,0.83,1168.0,487.0,174.0,24.0,189.0,8600001.0,185.42,83.91452,73.0,1.4,58044000
2013,Mike Dunleavy,32.0,0.442,0.82,785.0,145.0,39.0,35.0,90.0,3183000.0,205.74,104.32616,82.0,2.7,58044000
2013,Mike James,37.0,0.373,0.7929999999999999,273.0,139.0,26.0,3.0,55.0,57627.0,187.96,85.275296,11.0,-5.1,58044000
2013,Miles Plumlee,24.0,0.23800000000000002,0.75,13.0,2.0,0.0,3.0,3.0,1121520.0,210.82,115.66596000000001,80.0,1.7,58044000
2013,Mirza Teletovic,27.0,0.384,0.818,188.0,23.0,13.0,8.0,20.0,3229050.0,205.74,109.769264,72.0,-3.4,58044000
2013,Mo Williams,30.0,0.43,0.882,592.0,285.0,46.0,9.0,125.0,2652000.0,185.42,88.45044,74.0,0.2,58044000
2013,Nate Robinson,28.0,0.433,0.799,1074.0,358.0,85.0,10.0,144.0,2016000.0,175.26,81.64656,44.0,6.7,58044000
2013,Nick Collison,32.0,0.595,0.769,412.0,121.0,51.0,30.0,69.0,2585668.0,208.28,115.66596000000001,81.0,12.2,58044000
2013,Nick Young,27.0,0.413,0.82,628.0,84.0,36.0,14.0,50.0,1106942.0,200.66,95.25432,64.0,-2.2,58044000
2013,Nicolas Batum,24.0,0.423,0.848,1047.0,360.0,91.0,83.0,190.0,11295250.0,203.2,90.7184,82.0,5.1,58044000
2013,Nikola Pekovic,27.0,0.52,0.7440000000000001,1011.0,53.0,43.0,50.0,101.0,12100000.0,210.82,129.27372,54.0,5.7,58044000
2013,Nikola Vucevic,22.0,0.519,0.6829999999999999,1008.0,143.0,61.0,79.0,141.0,1793520.0,213.36,113.398,57.0,-5.1,58044000
2013,Norris Cole,24.0,0.42100000000000004,0.65,445.0,164.0,57.0,7.0,104.0,1129200.0,187.96,79.3786,82.0,4.1,58044000
2013,O.J. Mayo,25.0,0.449,0.82,1255.0,361.0,93.0,23.0,210.0,8000000.0,193.04,95.25432,52.0,-13.9,58044000
2013,Omer Asik,26.0,0.541,0.562,832.0,75.0,46.0,87.0,173.0,8374646.0,213.36,115.66596000000001,48.0,3.4,58044000
2013,Omri Casspi,24.0,0.39399999999999996,0.537,173.0,28.0,25.0,12.0,22.0,947907.0,205.74,102.0582,71.0,6.2,58044000
2013,Pablo Prigioni,35.0,0.455,0.88,275.0,236.0,69.0,2.0,86.0,1591350.0,190.5,83.91452,66.0,1.7,58044000
2013,Patrick Patterson,23.0,0.5083333333333334,0.7676666666666666,491.3333333333333,54.0,20.666666666666668,26.666666666666668,40.666666666666664,3105302.0,205.74,106.59411999999999,65.0,6.0,58044000
2013,Patty Mills,24.0,0.469,0.8420000000000001,294.0,62.0,26.0,4.0,39.0,1133950.0,182.88,83.91452,81.0,10.8,58044000
2013,Pau Gasol,32.0,0.466,0.7020000000000001,673.0,200.0,24.0,61.0,104.0,19285850.0,213.36,113.398,60.0,-9.1,58044000
2013,Paul George,22.0,0.419,0.807,1377.0,327.0,143.0,51.0,233.0,3282003.0,205.74,99.79024,80.0,6.4,58044000
2013,Paul Millsap,27.0,0.49,0.742,1135.0,201.0,102.0,80.0,138.0,9500000.0,203.2,114.758776,74.0,1.4,58044000
2013,Paul Pierce,35.0,0.436,0.787,1430.0,370.0,84.0,30.0,214.0,15333334.0,200.66,106.59411999999999,75.0,2.2,58044000
2013,Quincy Miller,20.0,0.33299999999999996,0.5,9.0,3.0,1.0,0.0,1.0,788872.0,205.74,95.25432,52.0,-4.3,58044000
2013,Quincy Pondexter,24.0,0.428,0.787,375.0,61.0,35.0,6.0,42.0,2225479.0,198.12,102.0582,15.0,-18.1,58044000
2013,Rajon Rondo,26.0,0.484,0.645,522.0,420.0,70.0,9.0,148.0,11954545.0,185.42,84.368112,30.0,-10.7,58044000
2013,Ramon Sessions,26.0,0.408,0.8390000000000001,876.0,230.0,48.0,7.0,104.0,5000000.0,190.5,86.18248,83.0,-3.7,58044000
2013,Rashard Lewis,33.0,0.414,0.622,285.0,30.0,21.0,14.0,33.0,1399507.0,208.28,106.59411999999999,60.0,4.4,58044000
2013,Ray Allen,37.0,0.449,0.8859999999999999,863.0,135.0,67.0,15.0,103.0,3229050.0,195.58,92.98635999999999,73.0,4.6,58044000
2013,Raymond Felton,28.0,0.42700000000000005,0.789,948.0,372.0,94.0,14.0,155.0,3637073.0,185.42,92.98635999999999,65.0,-0.3,58044000
2013,Reggie Evans,32.0,0.479,0.509,363.0,43.0,74.0,13.0,111.0,1695635.0,203.2,111.13004,54.0,-7.0,58044000
2013,Reggie Jackson,22.0,0.45799999999999996,0.8390000000000001,374.0,122.0,29.0,13.0,53.0,1260360.0,190.5,94.34713599999999,80.0,8.0,58044000
2013,Richard Jefferson,32.0,0.456,0.7170000000000001,176.0,31.0,14.0,7.0,23.0,11046000.0,200.66,106.140528,82.0,-10.1,58044000
2013,Ricky Rubio,22.0,0.36,0.799,608.0,418.0,137.0,5.0,172.0,3678358.0,193.04,83.91452,82.0,5.3,58044000
2013,Robin Lopez,24.0,0.534,0.778,929.0,64.0,32.0,128.0,110.0,5904261.0,213.36,115.66596000000001,82.0,5.8,58044000
2013,Rodney Stuckey,26.0,0.406,0.7829999999999999,876.0,270.0,51.0,17.0,134.0,8500000.0,195.58,92.98635999999999,73.0,-4.9,58044000
2013,Ronnie Brewer,27.0,0.36,0.41,172.5,45.0,38.5,6.0,16.0,69792.0,200.66,106.59411999999999,24.0,-9.7,58044000
2013,Ronny Turiaf,30.0,0.505,0.365,121.0,35.0,19.0,35.0,29.0,1500000.0,208.28,109.315672,31.0,-1.1,58044000
2013,Roy Hibbert,26.0,0.44799999999999995,0.741,937.0,113.0,39.0,206.0,162.0,14283844.0,218.44,131.54168,81.0,7.5,58044000
2013,Rudy Gay,26.0,0.4163333333333334,0.8153333333333332,910.6666666666666,134.66666666666666,75.33333333333333,35.333333333333336,132.0,17888932.0,203.2,104.32616,73.0,-1.9,58044000
2013,Russell Westbrook,24.0,0.43799999999999994,0.8,1903.0,607.0,145.0,24.0,273.0,14693906.0,190.5,90.7184,46.0,8.3,58044000
2013,Ryan Anderson,24.0,0.423,0.8440000000000001,1309.0,97.0,42.0,31.0,97.0,8308500.0,208.28,108.86208,22.0,1.7,58044000
2013,Ryan Hollins,28.0,0.614,0.75,206.0,11.0,6.0,34.0,44.0,884293.0,213.36,108.86208,61.0,6.3,58044000
2013,Samuel Dalembert,31.0,0.542,0.691,313.0,21.0,17.0,53.0,51.0,3700748.0,210.82,113.398,80.0,1.8,58044000
2013,Serge Ibaka,23.0,0.573,0.7490000000000001,1055.0,43.0,28.0,242.0,125.0,12350000.0,208.28,111.13004,81.0,7.4,58044000
2013,Shane Battier,34.0,0.42,0.8420000000000001,472.0,72.0,41.0,55.0,34.0,3270000.0,203.2,99.79024,73.0,8.5,58044000
2013,Shannon Brown,27.0,0.42,0.784,617.0,108.0,59.0,15.0,74.0,188438.0,193.04,95.25432,29.0,-7.8,58044000
2013,Shavlik Randolph,29.0,0.583,0.40700000000000003,67.0,4.0,8.0,7.0,10.0,306037.0,208.28,107.047712,14.0,21.2,58044000
2013,Shawn Marion,34.0,0.514,0.782,812.0,163.0,75.0,47.0,103.0,9316796.0,200.66,103.418976,76.0,0.0,58044000
2013,Shelvin Mack,22.0,0.44933333333333336,0.5446666666666666,94.66666666666667,45.0,10.0,0.0,22.0,884293.0,190.5,93.89354399999999,73.0,-1.5,58044000
2013,Spencer Hawes,24.0,0.46399999999999997,0.777,905.0,183.0,24.0,113.0,131.0,6500000.0,215.9,111.13004,80.0,-9.2,58044000
2013,Stephen Curry,24.0,0.451,0.9,1786.0,539.0,126.0,12.0,240.0,9887642.0,190.5,83.91452,78.0,9.4,58044000
2013,Steve Blake,32.0,0.42200000000000004,0.7709999999999999,327.0,173.0,34.0,6.0,62.0,4000000.0,190.5,78.017824,55.0,-4.9,58044000
2013,Steve Nash,38.0,0.49700000000000005,0.922,636.0,333.0,30.0,5.0,126.0,9300500.0,190.5,80.73937600000002,15.0,-9.3,58044000
